date,usd,gbp
1997-08-14,326.15,205.68
1997-08-15,324.65,201.82
1997-08-18,322.6,200.6
1997-08-19,323.45,201.4
1997-08-20,322.05,202.33
1997-08-21,323,203.59
1997-08-22,324,201.93
1997-08-26,325.5,201.92
1997-08-27,324.75,201.25
1997-08-28,325.85,202.02
1997-08-29,325.35,200.71
1997-09-01,324.5,201.08
1997-09-02,322.4,202.51
1997-09-03,321.7,202.11
1997-09-04,321.7,202.58
1997-09-05,321.25,202.84
1997-09-08,321.5,202.93
1997-09-09,321.7,202.2
1997-09-10,320.8,202.26
1997-09-11,321.65,202.5
1997-09-12,323.35,201.97
1997-09-15,322.3,200.87
1997-09-16,321,201.27
1997-09-17,320.45,200.01
1997-09-18,320.85,199.04
1997-09-19,322.05,199.98
1997-09-22,320.85,200.07
1997-09-23,320.9,199.13
1997-09-24,322.7,200.19
1997-09-25,324.6,199.39
1997-09-26,326.65,203.18
1997-09-29,327.1,201.91
1997-09-30,332.1,205.67
1997-10-01,337.15,208.97
1997-10-02,333.35,206.31
1997-10-03,331.7,206.35
1997-10-06,332.5,205.72
1997-10-07,331.95,204.18
1997-10-08,332.6,205.01
1997-10-09,333.4,204.89
1997-10-10,328.9,202.77
1997-10-13,328.2,202.09
1997-10-14,327.75,202.57
1997-10-15,326.5,201.23
1997-10-16,327.35,202.07
1997-10-17,324.3,200.45
1997-10-20,323.9,198.4
1997-10-21,323.3,197.63
1997-10-22,322.45,197.22
1997-10-23,324.3,199.02
1997-10-24,316.65,193.69
1997-10-27,311.8,188.34
1997-10-28,312.35,185.37
1997-10-29,313.5,188.04
1997-10-30,316.75,190.24
1997-10-31,311.4,186.08
1997-11-03,313.8,187.32
1997-11-04,315.35,187.41
1997-11-05,313.5,187.31
1997-11-06,312.05,184.21
1997-11-07,308.7,182.34
1997-11-10,310.75,184.62
1997-11-11,312.65,183.57
1997-11-12,308.15,180.54
1997-11-13,308.15,181.64
1997-11-14,301.75,178.08
1997-11-17,303.75,179.42
1997-11-18,304.1,179.48
1997-11-19,305.95,181.2
1997-11-20,302.7,178.31
1997-11-21,303.9,179.73
1997-11-24,305,180.05
1997-11-25,300.7,179.02
1997-11-26,297,177.53
1997-11-27,296,176.88
1997-11-28,296.8,176.53
1997-12-01,294.35,174.9
1997-12-02,295.1,175.23
1997-12-03,293,174.02
1997-12-04,289.35,172.31
1997-12-05,287.4,173.89
1997-12-08,287.5,174.24
1997-12-09,283.25,171.98
1997-12-10,286.3,173.57
1997-12-11,284.8,172.11
1997-12-12,283,171.18
1997-12-15,283.6,173.55
1997-12-16,285.5,174.76
1997-12-17,287.85,174.54
1997-12-18,290,174.67
1997-12-19,288.9,173.22
1997-12-22,290.45,174.52
1997-12-23,292.5,175.15
1997-12-29,293.05,174.57
1997-12-30,290.2,175.15
1998-01-02,288,175.27
1998-01-05,284.4,173.47
1998-01-06,282.8,173.28
1998-01-07,281.6,173.39
1998-01-08,281.65,174.49
1998-01-09,278.7,172.34
1998-01-12,278.9,172.32
1998-01-13,279.5,170.67
1998-01-14,282.5,173.19
1998-01-15,282.5,173.03
1998-01-16,290,177.1
1998-01-19,287.25,175.68
1998-01-20,288.4,177.06
1998-01-21,291,178.91
1998-01-22,293.8,178.31
1998-01-23,291,175.67
1998-01-26,302.75,182.11
1998-01-27,298.9,180.94
1998-01-28,300,182.64
1998-01-29,302.5,184.09
1998-01-30,304.85,185.81
1998-02-02,301.5,184.28
1998-02-03,298.35,181.75
1998-02-04,298.15,180.15
1998-02-05,298.5,180.25
1998-02-06,299.1,180.94
1998-02-09,300.6,183.85
1998-02-10,299.5,184.31
1998-02-11,298.45,182.78
1998-02-12,299.45,182.53
1998-02-13,299.15,182.77
1998-02-16,298.2,182
1998-02-17,299.3,183.08
1998-02-18,298.15,181.47
1998-02-19,298,182.23
1998-02-20,296.7,181.17
1998-02-23,292.7,178.1
1998-02-24,291.4,176.79
1998-02-25,292.25,177.39
1998-02-26,293,178.06
1998-02-27,297.4,180.52
1998-03-02,298.35,180.52
1998-03-03,297,179.89
1998-03-04,296.75,180.29
1998-03-05,293.7,178.22
1998-03-06,294.9,180.09
1998-03-09,293.85,179.42
1998-03-10,294.4,179.79
1998-03-11,294.1,178.95
1998-03-12,293.85,177.1
1998-03-13,294.55,177.07
1998-03-16,294.2,176.52
1998-03-17,293.8,175.93
1998-03-18,290.4,173.61
1998-03-19,291.5,174.89
1998-03-20,292.4,175.83
1998-03-23,293,174.82
1998-03-24,300.3,179.44
1998-03-25,299.25,178.66
1998-03-26,299.6,178.36
1998-03-27,301.95,179.37
1998-03-30,301.85,179.43
1998-03-31,301,179.24
1998-04-01,301,179.85
1998-04-02,300.3,180.04
1998-04-03,306,183.73
1998-04-06,310.6,186.83
1998-04-07,309.2,185.65
1998-04-08,308.8,185.32
1998-04-09,307.65,183.49
1998-04-14,309.5,183.7
1998-04-15,307.2,182.48
1998-04-16,306.3,181.19
1998-04-17,308.45,182.81
1998-04-20,307.45,183.06
1998-04-21,307.5,183.52
1998-04-22,312.8,187.01
1998-04-23,312.75,188.06
1998-04-24,313.15,187.93
1998-04-27,309.65,185.62
1998-04-28,308.45,184.75
1998-04-29,308.25,184.36
1998-04-30,310.7,185.55
1998-05-01,306.9,184.44
1998-05-05,303.8,182.94
1998-05-06,301,181.1
1998-05-07,298.1,180.89
1998-05-08,300.4,183.53
1998-05-11,298.9,182.87
1998-05-12,299.35,183.09
1998-05-13,299.1,182.89
1998-05-14,296.15,181.91
1998-05-15,300.9,184.64
1998-05-18,300.3,185.54
1998-05-19,299.7,184.52
1998-05-20,299.6,183.51
1998-05-21,300.6,184.14
1998-05-22,299.8,183.58
1998-05-26,297.95,182.01
1998-05-27,292.75,178.86
1998-05-28,294,180.35
1998-05-29,293.6,180.07
1998-06-01,288.75,176.28
1998-06-02,291.45,177.85
1998-06-03,292.4,178.62
1998-06-04,292.8,177.75
1998-06-05,290.7,177.74
1998-06-08,291.7,178.63
1998-06-09,297.6,181.74
1998-06-10,293,179.48
1998-06-11,290.3,178.12
1998-06-12,288.15,176.56
1998-06-15,285.85,174.92
1998-06-16,287,174.05
1998-06-17,290.9,175.27
1998-06-18,292.45,174.7
1998-06-19,297.75,177.9
1998-06-22,295.15,176.52
1998-06-23,294.45,176.85
1998-06-24,293.85,176.17
1998-06-25,293.15,175.59
1998-06-26,293.65,176.03
1998-06-29,293.65,176.53
1998-06-30,296.3,177.8
1998-07-01,296.8,178.6
1998-07-02,294.05,177.48
1998-07-03,294.6,178.73
1998-07-06,293.25,178.02
1998-07-07,293.75,179.39
1998-07-08,292,178.3
1998-07-09,291.8,179.13
1998-07-10,290.6,178.01
1998-07-13,291.5,177.66
1998-07-14,293.35,179.04
1998-07-15,293.15,179.08
1998-07-16,294.95,180.12
1998-07-17,293.8,179.05
1998-07-20,294.85,178.94
1998-07-21,294.9,179.02
1998-07-22,293.95,178.77
1998-07-23,293.3,178.41
1998-07-24,294.6,177.74
1998-07-27,290.65,175.31
1998-07-28,290.6,175.86
1998-07-29,290.75,177.04
1998-07-30,290,176.59
1998-07-31,288.85,176.88
1998-08-03,286.15,176.02
1998-08-04,286.1,175.29
1998-08-05,287.9,175.87
1998-08-06,287.8,176.27
1998-08-07,285.7,174.77
1998-08-10,285.6,174.96
1998-08-11,284.8,174.16
1998-08-12,285.05,174.88
1998-08-13,283.4,174.65
1998-08-14,284.4,175.1
1998-08-17,284.15,175.67
1998-08-18,284.25,176.19
1998-08-19,285.5,176.26
1998-08-20,285.3,175.29
1998-08-21,283.5,173.58
1998-08-24,284.5,173.4
1998-08-25,283.05,172.54
1998-08-26,283.15,172.99
1998-08-27,278.5,168.72
1998-08-28,273.4,165.32
1998-09-01,279,165.97
1998-09-02,280.15,167.89
1998-09-03,279.15,166.01
1998-09-04,285,170.35
1998-09-07,288.25,172.57
1998-09-08,285.4,172.6
1998-09-09,283.45,170.86
1998-09-10,290.5,172.97
1998-09-11,293.35,174.19
1998-09-14,290.2,173
1998-09-15,290.65,173.16
1998-09-16,288.25,172.16
1998-09-17,290.5,172
1998-09-18,290.1,172.42
1998-09-21,292.95,173.62
1998-09-22,288.9,172.07
1998-09-23,288.9,171.78
1998-09-24,292.7,173.37
1998-09-25,298.1,175.01
1998-09-28,292.25,171.63
1998-09-29,296,173.2
1998-09-30,293.85,173.11
1998-10-01,297.6,174.83
1998-10-02,300.8,176.24
1998-10-05,298.75,176.85
1998-10-06,294.65,174.82
1998-10-07,298,175.92
1998-10-08,300.25,174.82
1998-10-09,298.7,174.58
1998-10-12,296.45,175.16
1998-10-13,295.55,173.83
1998-10-14,295.3,173.3
1998-10-15,298.15,175.04
1998-10-16,297.95,175.21
1998-10-19,298.55,175.72
1998-10-20,295.4,172.98
1998-10-21,295.25,173.47
1998-10-22,292.9,173.06
1998-10-23,292.25,172.47
1998-10-26,291.45,173.41
1998-10-27,293,175.99
1998-10-28,293.15,175.12
1998-10-29,294,174.97
1998-10-30,292.3,174.25
1998-11-02,292.7,175.43
1998-11-03,288.6,174.4
1998-11-04,289.4,174.92
1998-11-05,290.6,174.96
1998-11-06,293.3,176.41
1998-11-09,292.05,175.49
1998-11-10,292.25,175.81
1998-11-11,293.5,177.02
1998-11-12,294.45,177.53
1998-11-13,297.1,178.55
1998-11-16,294.85,175.82
1998-11-17,293.8,175.17
1998-11-18,296.5,177.15
1998-11-19,296.35,177.62
1998-11-20,295.6,178.65
1998-11-23,295.5,178.89
1998-11-24,296.45,178.72
1998-11-25,296.3,178.23
1998-11-26,296.4,178.77
1998-11-27,296.15,178.81
1998-11-30,294.7,178.4
1998-12-01,293.3,177.93
1998-12-02,294.15,177.01
1998-12-03,292.85,176.42
1998-12-04,292.3,175.72
1998-12-07,295.55,178.9
1998-12-08,294.4,178.11
1998-12-09,294.2,177.38
1998-12-10,293.95,176.65
1998-12-11,290.8,172.89
1998-12-14,291.4,172.73
1998-12-15,292.55,173.57
1998-12-16,294.1,175.52
1998-12-17,293.3,175.1
1998-12-18,291.6,173.28
1998-12-21,289.65,172.2
1998-12-22,287.25,171.19
1998-12-23,285.8,170.43
1998-12-29,286.95,170.91
1998-12-30,287.8,172.18
1999-01-04,287.15,172.93
1999-01-05,287.15,172.95
1999-01-06,287.65,173.73
1999-01-07,289.95,175.89
1999-01-08,290.9,177.32
1999-01-11,291.15,177.64
1999-01-12,289.8,177.9
1999-01-13,285.45,172.37
1999-01-14,285.65,172.67
1999-01-15,285.95,172.83
1999-01-18,286.75,173.37
1999-01-19,286.5,172.88
1999-01-20,286,173.65
1999-01-21,287.75,174.08
1999-01-22,287,173.47
1999-01-25,287.7,173.31
1999-01-26,287.1,173.03
1999-01-27,283.8,171.53
1999-01-28,283.55,172.06
1999-01-29,285.4,173.71
1999-02-01,286.9,175.05
1999-02-02,288.55,175.46
1999-02-03,286.85,175.14
1999-02-04,287.25,175.53
1999-02-05,289.4,176.52
1999-02-08,288.85,177.15
1999-02-09,287,175.37
1999-02-10,288.2,177.03
1999-02-11,287.3,176.69
1999-02-12,289.15,177.83
1999-02-15,289.2,177.48
1999-02-16,285.3,174.66
1999-02-17,285.75,174.61
1999-02-18,285.7,174.79
1999-02-19,286.35,175.57
1999-02-22,287.2,176.78
1999-02-23,286.7,177.93
1999-02-24,287.4,179.49
1999-02-25,286.45,178.64
1999-02-26,287.05,179.52
1999-03-01,286.7,178.63
1999-03-02,288.25,178.7
1999-03-03,285.95,176.84
1999-03-04,287.7,179.12
1999-03-05,287.9,179.04
1999-03-08,289.5,179.98
1999-03-09,292.95,181.69
1999-03-10,291.8,179.44
1999-03-11,294,180.59
1999-03-12,292.5,179.53
1999-03-15,289.7,178.32
1999-03-16,283,174.13
1999-03-17,284.7,174.91
1999-03-18,283.7,174.14
1999-03-19,283.7,174.23
1999-03-22,284.3,174.83
1999-03-23,284.1,174.4
1999-03-24,284.25,173.09
1999-03-25,283.4,173.71
1999-03-26,279.8,172.56
1999-03-29,280.15,173.09
1999-03-30,279.6,173.35
1999-03-31,279.45,173.31
1999-04-01,280.55,175.02
1999-04-06,278.5,175.54
1999-04-07,280.15,175.59
1999-04-08,281,174.43
1999-04-09,280.6,174.67
1999-04-12,283.2,175.33
1999-04-13,283.45,175.71
1999-04-14,283.4,175.13
1999-04-15,283.65,175.84
1999-04-16,284.2,176.27
1999-04-19,284.2,175.9
1999-04-20,284.35,175.8
1999-04-21,283.25,176.09
1999-04-22,283.4,176.1
1999-04-23,283.3,174.99
1999-04-26,281.5,174.47
1999-04-27,281.05,173.99
1999-04-28,283,174.96
1999-04-29,283,175.72
1999-04-30,286.6,177.85
1999-05-04,285.3,176.35
1999-05-05,286,175.41
1999-05-06,287.95,175.6
1999-05-07,282.4,172.83
1999-05-10,278,170.92
1999-05-11,279.45,172.44
1999-05-12,277.55,171.32
1999-05-13,277.85,171.67
1999-05-14,276,170.09
1999-05-17,276.1,170.59
1999-05-18,275.05,169.78
1999-05-19,272.5,168.22
1999-05-20,274,169.81
1999-05-21,273.3,170.53
1999-05-24,272.2,170.57
1999-05-25,271.7,169.4
1999-05-26,269.5,168.7
1999-05-27,268.95,168.37
1999-05-28,268.6,167.72
1999-06-01,266.85,165.92
1999-06-02,267.15,165.91
1999-06-03,264.75,164.7
1999-06-04,265.3,165.16
1999-06-07,265.6,165.45
1999-06-08,262.35,163.56
1999-06-09,261.3,163.06
1999-06-10,258.6,161.17
1999-06-11,259.7,161.4
1999-06-14,260.35,161.52
1999-06-15,260,162.75
1999-06-16,258.7,162.46
1999-06-17,258.15,162
1999-06-18,258.95,162.4
1999-06-21,259.3,163.42
1999-06-22,258.55,162.71
1999-06-23,259.15,164.11
1999-06-24,260.15,164.6
1999-06-25,260.7,164.22
1999-06-28,260.3,164.54
1999-06-29,262,165.77
1999-06-30,261,165.71
1999-07-01,262.6,166.6
1999-07-02,263.1,166.94
1999-07-05,261.8,166.19
1999-07-06,257.6,164.2
1999-07-07,257.1,165.13
1999-07-08,257.2,165.23
1999-07-09,257.3,165.79
1999-07-12,256,164.83
1999-07-13,254.65,163.45
1999-07-14,255.25,163.65
1999-07-15,253.3,161.55
1999-07-16,255.65,163.15
1999-07-19,253.95,162.79
1999-07-20,252.8,161.09
1999-07-21,254.5,161.59
1999-07-22,253.95,160.17
1999-07-23,255.3,161.63
1999-07-26,253.5,159.15
1999-07-27,254.6,160.1
1999-07-28,254.1,160.04
1999-07-29,253.9,158
1999-07-30,255.6,157.83
1999-08-02,255.35,158.01
1999-08-03,256,158.36
1999-08-04,255.85,157.64
1999-08-05,256,158.14
1999-08-06,255.75,158.31
1999-08-09,256.5,160.01
1999-08-10,256.5,158.97
1999-08-11,257.75,160.11
1999-08-12,260.3,161.8
1999-08-13,260.45,162.09
1999-08-16,259,162.21
1999-08-17,259.65,162.46
1999-08-18,261.3,162.65
1999-08-19,258,160.17
1999-08-20,258.25,159.61
1999-08-23,255.9,158.9
1999-08-24,253.4,158.67
1999-08-25,252.85,159.01
1999-08-26,253.15,159.34
1999-08-27,253.8,159.82
1999-08-31,254.8,158.46
1999-09-01,254.7,158.49
1999-09-02,254.2,157.82
1999-09-03,254.4,158.55
1999-09-06,254.6,158.65
1999-09-07,255.6,158.96
1999-09-08,256.15,157.92
1999-09-09,256.9,157.27
1999-09-10,256,157.73
1999-09-13,256.3,158.9
1999-09-14,256.75,159.87
1999-09-15,257.15,160.62
1999-09-16,255.9,157.62
1999-09-17,255.1,157.52
1999-09-20,255.4,157.46
1999-09-21,258.85,158.8
1999-09-22,263.4,160.76
1999-09-23,264.35,161.58
1999-09-24,270,164.43
1999-09-27,281.1,170.93
1999-09-28,301.5,182.72
1999-09-29,307,186.8
1999-09-30,299,181.63
1999-10-01,307.5,186.19
1999-10-04,312.75,189.03
1999-10-05,325.5,196.74
1999-10-06,318.25,191.97
1999-10-07,323.5,195.76
1999-10-08,323.25,195.44
1999-10-11,317.75,192.15
1999-10-12,320.25,193.68
1999-10-13,321.75,194.35
1999-10-14,321,193.9
1999-10-15,315.75,189.24
1999-10-18,311.75,186.83
1999-10-19,309.5,185.33
1999-10-20,307,184
1999-10-21,302.85,180.59
1999-10-22,302.4,181.19
1999-10-25,302,181.82
1999-10-26,296.4,179.31
1999-10-27,290.6,176.12
1999-10-28,296.25,180.78
1999-10-29,299.1,182.6
1999-11-01,291.35,176.84
1999-11-02,290.75,176.46
1999-11-03,291,176.69
1999-11-04,290.6,176.53
1999-11-05,289.7,178.66
1999-11-08,288.25,177.93
1999-11-09,290.75,179.01
1999-11-10,295.75,182.28
1999-11-11,296,182.49
1999-11-12,291.25,180.41
1999-11-15,290.9,179.85
1999-11-16,294.25,181.56
1999-11-17,293.65,180.71
1999-11-18,293.6,181.18
1999-11-19,293.75,181.66
1999-11-22,294.9,181.86
1999-11-23,297.25,182.75
1999-11-24,297.5,184.21
1999-11-25,298.4,184.71
1999-11-26,296.85,185.1
1999-11-29,292.25,182.54
1999-11-30,291.35,182.97
1999-12-01,289.15,180.78
1999-12-02,286,178.68
1999-12-03,282.75,176.61
1999-12-06,276.1,170.54
1999-12-07,279.25,171.77
1999-12-08,280.95,172.74
1999-12-09,279,171.71
1999-12-10,280.65,172.83
1999-12-13,279.5,172.27
1999-12-14,279.25,172.97
1999-12-15,280.05,174.56
1999-12-16,280.3,173.67
1999-12-17,284.15,176.16
1999-12-20,284.25,176.95
1999-12-21,282.75,175.79
1999-12-22,285.75,177.6
1999-12-23,287.3,177.81
1999-12-29,290.9,179.79
1999-12-30,290.25,179.61
2000-01-04,281.5,171.93
2000-01-05,280.45,170.81
2000-01-06,279.4,169.52
2000-01-07,282.1,172.07
2000-01-10,281.6,171.96
2000-01-11,282.25,171.42
2000-01-12,282.25,171.37
2000-01-13,282.1,171.59
2000-01-14,283.3,172.44
2000-01-17,285.35,174.89
2000-01-18,285.8,174.59
2000-01-19,287.65,175.25
2000-01-20,288.1,175.09
2000-01-21,287.75,174.34
2000-01-24,287.2,173.8
2000-01-25,288,174.81
2000-01-26,285.9,174
2000-01-27,285.55,174.4
2000-01-28,286.75,176.53
2000-01-31,283.3,175.02
2000-02-01,283,175.34
2000-02-02,285.6,178.04
2000-02-03,285.05,178.6
2000-02-04,293.65,184.77
2000-02-07,312.7,196.63
2000-02-08,296.25,184.18
2000-02-09,308.6,191.43
2000-02-10,309,192.01
2000-02-11,311.5,194.91
2000-02-14,308.35,193.47
2000-02-15,304.25,191.08
2000-02-16,302.5,188.98
2000-02-17,304.75,189.22
2000-02-18,303.55,189.98
2000-02-21,305.25,190.72
2000-02-22,302.25,187.38
2000-02-23,302,187.95
2000-02-24,298.75,186.77
2000-02-25,294,184.29
2000-02-28,292.5,183.85
2000-02-29,293.65,185.77
2000-03-01,292.9,185.05
2000-03-02,289.9,183.31
2000-03-03,288.5,182.75
2000-03-06,288.8,183.77
2000-03-07,289.75,184.03
2000-03-08,291.2,184.65
2000-03-09,290.5,183.86
2000-03-10,290.25,183.52
2000-03-13,290.65,183.82
2000-03-14,288.75,183.65
2000-03-15,289.15,183.88
2000-03-16,287.35,182.21
2000-03-17,283.9,180.48
2000-03-20,285.75,182.53
2000-03-21,285.15,181.34
2000-03-22,287.8,183.9
2000-03-23,284.75,179.94
2000-03-24,284.85,179.19
2000-03-27,284.15,178.48
2000-03-28,280.65,176.68
2000-03-29,279.75,176.22
2000-03-30,275.75,173.01
2000-03-31,276.75,173.34
2000-04-03,277.5,174.06
2000-04-04,276.85,173.5
2000-04-05,281.3,177.11
2000-04-06,279.35,176.59
2000-04-07,280.15,177.14
2000-04-10,282.25,178.3
2000-04-11,282.5,177.99
2000-04-12,280.4,176.86
2000-04-13,281.4,177.04
2000-04-14,282,177.47
2000-04-17,281.75,177.49
2000-04-18,281.1,177.93
2000-04-19,281.35,177.99
2000-04-20,279.85,177.06
2000-04-25,279.5,177.06
2000-04-26,276.2,174.94
2000-04-27,276,175.15
2000-04-28,275.05,175.58
2000-05-02,275.45,176.15
2000-05-03,275.6,176.36
2000-05-04,280,181.88
2000-05-05,280.75,182.96
2000-05-08,277.9,181.54
2000-05-09,276.3,180.12
2000-05-10,277.6,182.49
2000-05-11,276.75,183.94
2000-05-12,276.65,182.25
2000-05-15,275.05,181.73
2000-05-16,276,184.17
2000-05-17,273.1,182.55
2000-05-18,272.8,183.95
2000-05-19,273.15,184
2000-05-22,274,184.25
2000-05-23,274.05,185.52
2000-05-24,273.7,185.82
2000-05-25,273.35,186.02
2000-05-26,271.3,184.09
2000-05-30,273.15,182.04
2000-05-31,272.25,181.86
2000-06-01,272.5,182.19
2000-06-02,281.6,186.31
2000-06-05,283.25,187.53
2000-06-06,288.4,189.49
2000-06-07,284.1,186.53
2000-06-08,285.75,189.18
2000-06-09,284.4,188.74
2000-06-12,284.6,188.23
2000-06-13,291.5,192.44
2000-06-14,287.15,191.03
2000-06-15,287.4,190.56
2000-06-16,290.1,191.49
2000-06-19,285.9,188.96
2000-06-20,286.2,189.78
2000-06-21,286.05,190.76
2000-06-22,287.65,189.92
2000-06-23,285.8,190.14
2000-06-26,284.05,189.13
2000-06-27,283.8,189.49
2000-06-28,288,190.84
2000-06-29,289.75,190.69
2000-06-30,288.15,190.25
2000-07-03,287.65,190.11
2000-07-04,286.5,189.11
2000-07-05,286.85,187.65
2000-07-06,284.9,188.09
2000-07-07,282.85,186.74
2000-07-10,284.1,187.69
2000-07-11,282.85,186.7
2000-07-12,279.95,184.62
2000-07-13,280.8,187.24
2000-07-14,280.25,186.83
2000-07-17,282.45,189.28
2000-07-18,282.75,188.94
2000-07-19,279.2,186.88
2000-07-20,279.35,185.86
2000-07-21,279.3,184.36
2000-07-24,279.75,184.65
2000-07-25,279.7,184.38
2000-07-26,279.4,183.94
2000-07-27,279.85,184.72
2000-07-28,278.1,185.15
2000-07-31,276.75,184.87
2000-08-01,277.6,184.82
2000-08-02,277.6,186.43
2000-08-03,275.5,184.22
2000-08-04,273.95,182.21
2000-08-07,273.2,181.55
2000-08-08,273.1,181.55
2000-08-09,272,180.91
2000-08-10,272.2,181.43
2000-08-11,272.7,181.21
2000-08-14,275.45,182.49
2000-08-15,274.15,182.2
2000-08-16,276.35,184.3
2000-08-17,277.2,184.86
2000-08-18,275.6,184.5
2000-08-21,274.6,184.12
2000-08-22,273.4,184
2000-08-23,273.15,184.72
2000-08-24,272.6,183.89
2000-08-25,273.65,185.5
2000-08-29,274,187.79
2000-08-30,273.3,188.03
2000-08-31,277,190.31
2000-09-01,277,189.86
2000-09-04,276.65,189.25
2000-09-05,275,189.52
2000-09-06,274.15,189.28
2000-09-07,272.7,189.77
2000-09-08,272.75,191.88
2000-09-11,272.55,192.14
2000-09-12,274.65,194.35
2000-09-13,272.5,193.54
2000-09-14,273.1,193.39
2000-09-15,272.6,193.81
2000-09-18,273,194.65
2000-09-19,271.85,193.35
2000-09-20,271.4,191.59
2000-09-21,269.5,189.26
2000-09-22,273.95,187.7
2000-09-25,272.85,187.59
2000-09-26,274.85,188.69
2000-09-27,276.15,188.63
2000-09-28,276.4,188.67
2000-09-29,273.65,185.8
2000-10-02,273.1,185.78
2000-10-03,272.1,186.41
2000-10-04,271.35,186.04
2000-10-05,270.4,186.03
2000-10-06,270,186.53
2000-10-09,270,186.63
2000-10-10,270.5,186.04
2000-10-11,272.75,186.71
2000-10-12,274,186.42
2000-10-13,273.25,186.81
2000-10-16,271.6,187.75
2000-10-17,270.25,187.56
2000-10-18,272,186.56
2000-10-19,270.3,187.06
2000-10-20,270.45,187.12
2000-10-23,271.45,186.85
2000-10-24,270.2,186.54
2000-10-25,266.8,185.6
2000-10-26,266.4,186.59
2000-10-27,263.8,183.51
2000-10-30,264.75,182.34
2000-10-31,264.5,182.01
2000-11-01,265.5,183.19
2000-11-02,264.85,182.97
2000-11-03,264.65,183.3
2000-11-06,265.7,184.84
2000-11-07,265.5,185.73
2000-11-08,264.1,185.29
2000-11-09,264.65,185.85
2000-11-10,264.85,185.04
2000-11-13,264.85,184.67
2000-11-14,264.95,185.41
2000-11-15,264.6,185.41
2000-11-16,266.7,187.58
2000-11-17,265.25,186.47
2000-11-20,266.15,186.84
2000-11-21,266.15,187.64
2000-11-22,266.15,185.29
2000-11-23,265.7,189.38
2000-11-24,265.55,189
2000-11-27,268.15,189.14
2000-11-28,269.95,190.32
2000-11-29,269.1,189.04
2000-11-30,269.1,189.53
2000-12-01,269.2,188
2000-12-04,270.7,186.61
2000-12-05,270.8,187.37
2000-12-06,271.6,189.01
2000-12-07,273.9,189.88
2000-12-08,272.95,188.44
2000-12-11,270.7,185.75
2000-12-12,270.75,186.76
2000-12-13,269.6,185.46
2000-12-14,269.3,183.7
2000-12-15,270.35,183.5
2000-12-18,270.2,183.41
2000-12-19,269.55,184.12
2000-12-20,272.45,185.21
2000-12-21,273.1,185.47
2000-12-27,275.05,184.6
2000-12-28,274.45,184.24
2001-01-02,271.1,181.62
2001-01-03,267.15,177.39
2001-01-04,267.1,178.35
2001-01-05,267.4,178.15
2001-01-08,268.3,178.66
2001-01-09,267,179.2
2001-01-10,266.3,178.67
2001-01-11,264.15,176.44
2001-01-12,263.7,177.7
2001-01-15,263.5,178.29
2001-01-16,264.45,179.98
2001-01-17,263.5,179.07
2001-01-18,264.9,179.72
2001-01-19,264.9,179.91
2001-01-22,266.15,182.18
2001-01-23,266.1,180.81
2001-01-24,264.25,180.68
2001-01-25,264.9,182.11
2001-01-26,263.55,180.58
2001-01-29,262.85,180.06
2001-01-30,264.95,181.19
2001-01-31,264.5,180.86
2001-02-01,267.65,180.97
2001-02-02,266.7,181.24
2001-02-05,265.45,180.21
2001-02-06,262.7,179.56
2001-02-07,263.15,180.2
2001-02-08,262.95,182
2001-02-09,259.9,179.91
2001-02-12,261.1,179.57
2001-02-13,260.75,179.46
2001-02-14,260.25,178.56
2001-02-15,258.55,178.52
2001-02-16,257.45,177.06
2001-02-19,259.45,179.06
2001-02-20,256.25,177.71
2001-02-21,257.5,178.23
2001-02-22,258.85,179.05
2001-02-23,260.45,179.87
2001-02-26,263.2,182.02
2001-02-27,268.3,185.97
2001-02-28,266.7,185.14
2001-03-01,266.35,183.25
2001-03-02,263.1,178.43
2001-03-05,262.5,178.75
2001-03-06,261.85,178.65
2001-03-07,260.65,178.63
2001-03-08,263.65,179.62
2001-03-09,269.8,183.78
2001-03-12,272.5,185.98
2001-03-13,269.3,185.29
2001-03-14,263.85,182.28
2001-03-15,262.05,181.64
2001-03-16,260.7,182.03
2001-03-19,260.55,182.38
2001-03-20,261.55,183.03
2001-03-21,262,183.41
2001-03-22,261.15,184.1
2001-03-23,262.85,184.07
2001-03-26,262.2,182.91
2001-03-27,262,182.32
2001-03-28,260.15,181.67
2001-03-29,260.15,180.95
2001-03-30,257.7,180.63
2001-04-02,255.95,180.21
2001-04-03,257.1,180.3
2001-04-04,259.45,180.95
2001-04-05,258.1,180.62
2001-04-06,258.8,180.47
2001-04-09,259,178.81
2001-04-10,256.65,177.67
2001-04-11,257.7,179.85
2001-04-12,259.25,180.41
2001-04-17,260.55,181.73
2001-04-18,258.85,181.97
2001-04-19,263.1,183.15
2001-04-20,263.85,183.1
2001-04-23,262.6,182.12
2001-04-24,263.4,182.59
2001-04-25,263.5,183.01
2001-04-26,263.5,182.67
2001-04-27,264.6,184.52
2001-04-30,263.15,183.97
2001-05-01,264,184.45
2001-05-02,263.95,184.45
2001-05-03,266.4,185.26
2001-05-04,266.6,185.17
2001-05-08,265.2,185.33
2001-05-09,267.85,188.47
2001-05-10,268.45,188.97
2001-05-11,269.05,189.74
2001-05-14,268.35,189.31
2001-05-15,266.6,187.68
2001-05-16,270.9,189.48
2001-05-17,274,191.88
2001-05-18,273,190.98
2001-05-21,291.25,202.17
2001-05-22,284.15,198.85
2001-05-23,283.15,198.9
