date,preregistered_top5_monthly,recommended_top12_quarterly,benchmark_gbp
2022-01-13,1131.1944100550888,1087.5720643035345,1072.0867040559503
2022-01-14,1133.8310701359278,1075.7104113008234,1053.0029928437827
2022-01-17,1148.8279823619075,1087.3796950622298,1062.8607560450816
2022-01-18,1148.5054198454873,1076.8208783256046,1046.808791610309
2022-01-19,1156.9825438449543,1077.0245428726093,1047.8103992331953
2022-01-20,1165.4609584395398,1084.3557126079195,1054.3333006244304
2022-01-21,1139.5790372074641,1059.0238166253548,1031.2398498635414
2022-01-24,1102.2253743408442,1018.1489363296539,989.4426263162233
2022-01-25,1137.89761305418,1039.7182307863666,1002.5323657774686
2022-01-26,1171.1441164685439,1065.388548525938,1021.9728439861933
2022-01-27,1172.6938857867683,1062.8020062901485,1018.2242819331786
2022-01-28,1176.0308974493964,1059.8965936047834,1014.6585614823689
2022-01-31,1177.9977892961535,1075.2215904282807,1035.5853663017858
2022-02-01,1197.0786306513846,1088.13877131503,1045.2556328180362
2022-02-02,1186.2828388941,1084.4342312260128,1046.768832406137
2022-02-03,1191.3331056779584,1079.562864283394,1036.8890186970696
2022-02-04,1216.1520565806013,1085.9876479309905,1025.7155325405317
2022-02-07,1222.9359142708286,1094.7202859015406,1036.1336768546332
2022-02-08,1197.7318778456681,1083.9923073870023,1037.8750134539166
2022-02-09,1218.6089079533397,1102.9821851712686,1053.8376095159476
2022-02-10,1229.7396453403528,1104.1657360600836,1052.6312342740353
2022-02-11,1227.6675644120417,1093.494701880269,1036.682317221204
2022-02-14,1223.9388687099229,1082.4706259329755,1017.540654429842
2022-02-15,1212.8615034412376,1084.9687502795816,1033.2452796904693
2022-02-16,1237.293425143181,1092.2070717236882,1028.8330208852956
2022-02-17,1217.9538215314917,1078.2393534407831,1021.1384289224254
2022-02-18,1211.2795099471848,1065.1276611450323,1003.7971693652594
2022-02-21,1221.6022410517369,1061.8496538117518,994.4863571734364
2022-02-22,1226.817128580203,1066.2742301510305,996.9709782687618
2022-02-23,1225.363213450784,1060.8036841363141,988.2175137403929
2022-02-24,1246.278624124205,1061.2787147575582,965.1728396459018
2022-02-25,1233.5003236029613,1082.0240619432882,1017.405992843255
2022-02-28,1271.5354074853553,1101.227415753806,1021.483547561457
2022-03-01,1320.8808761765983,1113.8590972581376,999.4937065144635
2022-03-02,1346.7742512538964,1133.1330506674017,1017.7154921617741
2022-03-03,1360.2937377716314,1134.9549251924855,1004.8791201294842
2022-03-04,1391.3512377739546,1132.8572558747187,985.9369887632072
2022-03-07,1467.1200144019494,1163.840443839417,986.5149352025178
2022-03-08,1516.565815281819,1176.8964675777866,975.0235133767965
2022-03-09,1425.9546556980674,1157.9010358601458,1008.9155010858472
2022-03-10,1397.54220860762,1136.215278207014,988.5222265556182
2022-03-11,1412.3297616308357,1145.7971588650148,999.9100190780568
2022-03-14,1360.2180623319878,1119.505063485056,996.7491118346456
2022-03-15,1336.467768867329,1114.220038326382,1006.5517893649335
2022-03-16,1331.0398836260622,1125.9323390193758,1028.7046031684692
2022-03-17,1387.415757873046,1150.8891630717544,1034.499331611719
2022-03-18,1391.3765910139975,1162.1780803680556,1044.660630992826
2022-03-21,1441.3939508004692,1190.260667177629,1048.0163493894236
2022-03-22,1441.2638753959475,1189.6194336130516,1057.9639837589
2022-03-23,1488.9047524792174,1205.4118986342007,1046.0241495601667
2022-03-24,1497.5271506439951,1206.2593596318306,1050.0608754690443
2022-03-25,1522.7557208761154,1217.5676739463413,1055.7627820933028
2022-03-28,1487.7988801334948,1207.811798731664,1064.1971755500338
2022-03-29,1452.0054287215085,1208.1562160223266,1086.950609982452
2022-03-30,1494.866779333541,1221.665092178125,1083.3475109508338
2022-03-31,1492.5880868662261,1210.135633924698,1075.6400424065525
2022-04-01,1479.7440372173824,1197.9582732457932,1064.9565605744997
2022-04-04,1495.2938627624944,1206.8337098581644,1076.2825818919737
2022-04-05,1518.414167889164,1216.1990171534421,1076.4394283178976
2022-04-06,1500.3294768952385,1203.856114764873,1053.9957297225305
2022-04-07,1467.858750955439,1190.5276395043286,1051.308220151169
2022-04-08,1514.9736537687663,1215.8525815050907,1062.9402300103054
2022-04-11,1507.2395619733759,1208.2981622423483,1052.158058601295
2022-04-12,1570.9717168283821,1239.0647369023447,1056.835136492713
2022-04-13,1571.8019595680053,1236.7712757639474,1043.0712909534354
2022-04-14,1603.3623521431518,1248.991273437072,1046.8282969692827
2022-04-19,1597.350618069007,1248.5937513056822,1051.357007437382
2022-04-20,1588.6318236148413,1247.279644801293,1055.0162302361116
2022-04-21,1602.2162254448685,1252.7686382619784,1058.0825952531604
2022-04-22,1560.9174466712216,1229.0908777263276,1027.1303832608721
2022-04-25,1504.7307007528316,1197.8358814441503,1024.9180579952854
2022-04-26,1596.1873787981442,1239.5931400855716,1032.7644889063477
2022-04-27,1607.4851747245875,1246.267459479229,1035.5757610785597
2022-04-28,1625.1067987917136,1256.876257096936,1044.0454550217237
2022-04-29,1652.4359158300394,1266.7104738804,1049.3485632769061
2022-05-03,1696.5724818301899,1275.56411332663,1037.6879628608756
2022-05-04,1711.6399074088265,1279.877715030681,1016.4818110201509
2022-05-05,1772.3712376730284,1308.98157449473,1037.6300696747383
2022-05-06,1802.7114804911137,1315.2269426806542,1027.873944950585
2022-05-09,1671.6591831184317,1244.5696784417496,999.4495194129404
2022-05-10,1648.2182468749888,1235.5710120397175,994.4709331922047
2022-05-11,1725.6127705900183,1272.3637705710628,1015.6943400827909
2022-05-12,1710.124690713983,1255.143378140792,994.8811564692888
2022-05-13,1751.397530547661,1276.2216285154507,1019.1135449940799
2022-05-16,1777.5230181017741,1287.4885788316074,1005.2767550229194
2022-05-17,1793.2538592372998,1294.3633813977444,1009.899820846332
2022-05-18,1759.9182241964959,1279.7253631068295,1003.031514211068
2022-05-19,1752.7130249217332,1277.5404005134894,982.7969475774418
2022-05-20,1750.049820366838,1274.1364828305266,976.1671788837084
2022-05-23,1775.9594521858485,1288.0934306551405,992.1729733809543
2022-05-24,1785.643373399155,1290.8734287441066,975.6743596761511
2022-05-25,1818.9569953155035,1303.0681715994733,984.9335049361606
2022-05-26,1863.0941499033072,1319.9479084222698,1001.7469193537545
2022-05-27,1840.3370342491792,1314.9934538897028,1018.7723355992647
2022-05-30,1865.0574123681483,1326.0075994469762,1030.7537803223117
2022-05-31,1870.4488822154067,1327.0271666480312,1018.6673162879176
2022-06-01,1879.3287048991167,1333.7181072559385,1020.060920913105
2022-06-06,1932.8682641968046,1357.84110440323,1028.9147094116895
2022-06-07,1944.68319249918,1357.432711641839,1020.5453706565968
2022-06-08,1999.753222680584,1380.7326312254613,1029.7760351506854
2022-06-09,1954.5491671775244,1352.2758690710762,1017.4069366124558
2022-06-10,1921.9396425795412,1333.4400386545,973.493899697836
2022-06-13,1918.007767160911,1327.521796423705,970.2474105467941
2022-06-14,1912.8054799052832,1324.3233198448843,971.1566561646953
2022-06-15,1857.1461269259228,1303.515256715514,964.633220708931
2022-06-16,1776.0678266029552,1260.7226353805188,929.0074538390207
2022-06-17,1685.7953076604767,1225.6968722860681,927.6700030895894
2022-06-20,1676.2858591409888,1225.3814106774378,946.5345923917367
2022-06-21,1705.8157542709066,1238.7027327274652,958.3185505456293
2022-06-22,1659.116237977093,1215.7996301286012,960.9016242881985
2022-06-23,1614.019227854072,1189.6290201357788,955.4076432936569
2022-06-24,1641.2811879310382,1201.0552632491967,981.0145835634204
2022-06-27,1657.1847575538754,1206.9900645796088,989.7797733140966
2022-06-28,1711.7256650386535,1230.9389879983084,987.6768744817631
2022-06-29,1707.033415814289,1227.51931169547,978.912007517149
2022-06-30,1631.9637927593171,1190.3040600177753,964.7507802764118
2022-07-01,1620.4125169740905,1183.6587975456077,965.5660294520173
2022-07-04,1665.345808834222,1194.9261325654534,975.5392633234903
2022-07-05,1550.9960301394683,1151.4129369321256,969.9518104078327
2022-07-06,1523.296925300393,1143.645037704463,985.3657492501043
2022-07-07,1622.7901711497827,1179.351850811875,995.4612159276261
2022-07-08,1624.3233800533305,1179.7787358703217,1003.0172014863405
2022-07-11,1643.2179746547174,1190.0880822998156,999.0123654407959
2022-07-12,1581.1058571358994,1169.4507212814237,1002.0751853575057
2022-07-13,1609.98194922755,1172.7345868556265,988.4895250558525
2022-07-14,1581.5524120199618,1159.6294840763799,975.5729917161818
2022-07-15,1620.393273645072,1178.2826954534914,1000.9741720944805
2022-07-18,1698.684200749434,1200.0690614350592,1003.074577466183
2022-07-19,1686.5966791305777,1198.6840614837654,1006.5823940911764
2022-07-20,1712.5741366233676,1211.1191334969521,1020.5708478767052
2022-07-21,1714.7037922125076,1208.6887196688906,1020.146609807251
2022-07-22,1746.3587466214774,1223.3728129267142,1021.5241535666979
2022-07-25,1765.4658181809461,1230.3453959243946,1016.7985168356114
2022-07-26,1797.1719908824205,1242.6299035736026,1006.6742798778713
2022-07-27,1770.3096903065864,1233.8943718227806,1007.3693517520868
2022-07-28,1782.1042390107705,1245.8356607774133,1023.2075669910497
2022-07-29,1806.0073002656102,1257.748962782382,1035.2884126170343
2022-08-01,1722.000182122174,1224.5983515834735,1038.4488771900665
2022-08-02,1748.9322000675381,1237.8018548035502,1041.5589198519356
2022-08-03,1719.093430003811,1227.4355013009656,1045.7753983649363
2022-08-04,1679.4974299894852,1224.6836848720968,1047.8416911963714
2022-08-05,1700.181596614722,1230.5346810800816,1039.959069775136
2022-08-08,1707.364800907633,1236.2372527678117,1059.2965063824033
2022-08-09,1727.28721148661,1245.925905534703,1049.8171774137547
2022-08-10,1707.0226114106995,1237.4941851154251,1058.8608295626877
2022-08-11,1771.8953824054283,1264.531162057368,1066.8255241760291
2022-08-12,1786.4068502457785,1275.6904263939643,1068.044961973615
2022-08-15,1763.562033779143,1271.6715253741522,1085.1774164830013
2022-08-16,1770.5272262247881,1278.3196768187343,1085.9819225768072
2022-08-17,1787.8277554633455,1283.7845775201997,1081.0240963533327
2022-08-18,1845.4936745522186,1305.772486245042,1094.8070050997894
2022-08-19,1865.8786136377641,1315.7091342267179,1079.4359390562156
2022-08-22,1893.3191286248639,1328.6425543167647,1076.8515321331422
2022-08-23,1952.3700301694396,1343.1435909374964,1068.3065105466192
2022-08-24,1932.19217750799,1339.3613243835755,1074.5454495131794
2022-08-25,1956.802873452171,1347.8662591346456,1075.3878972655436
2022-08-26,1936.7629830886463,1341.3093749007217,1063.6488208348774
2022-08-30,1922.0455819765657,1329.7368110518055,1051.2793952701381
2022-08-31,1920.5921684363136,1330.9399566962775,1050.8484478108628
2022-09-01,1893.530535716356,1322.706420389149,1036.7576268844196
2022-09-02,1902.292617892581,1330.3358537620293,1060.2227372458158
2022-09-05,1924.2375369524982,1334.3509990426273,1040.6179037999837
2022-09-06,1879.6146973600364,1315.7897886487622,1043.2561580164452
2022-09-07,1808.0353470345206,1297.2991900183508,1041.9617561551481
2022-09-08,1806.93569421361,1301.668977680219,1058.1495432623497
2022-09-09,1843.7845501725121,1314.7700397288613,1075.503297664171
2022-09-12,1878.6617280144465,1322.6164699020787,1076.571241670872
2022-09-13,1884.3919512139985,1328.6862688980289,1061.0060001993745
2022-09-14,1924.58083924878,1337.503061341649,1048.7103546982246
2022-09-15,1881.9611493656998,1322.496395319131,1050.3800182595285
2022-09-16,1852.0976442847004,1303.340126698584,1034.220286719831
2022-09-20,1822.5344943279858,1296.08884787847,1037.7211687888175
2022-09-21,1838.1720253825442,1307.8957244846295,1051.7078253332334
2022-09-22,1833.3648608737515,1299.6433285252992,1022.9192919360859
2022-09-23,1721.2530097971319,1264.247609469159,1001.0613356665814
2022-09-26,1758.2945862264917,1284.9969004477061,1038.1287624236718
2022-09-27,1773.291104704564,1287.4851246609014,1040.8183317929236
2022-09-28,1775.4445619594733,1286.4793406191,1035.1282525402187
2022-09-29,1740.2073976363974,1249.7812947526622,995.6458143737016
2022-09-30,1748.0093548206296,1247.4906842748958,1004.2263310610463
2022-10-03,1744.0609898679745,1237.4917252238886,990.654070972074
2022-10-04,1778.8624491116707,1248.2944033190065,1016.1569500934338
2022-10-05,1782.9705132914962,1252.8692766964782,1010.774717855654
2022-10-06,1812.7602990894202,1267.2515284683482,1034.0518553698619
2022-10-07,1814.5568698783734,1265.3483809518857,1008.4411849200054
2022-10-10,1792.2297739472747,1256.2630047655978,1002.0692250189504
2022-10-11,1781.2638455150345,1249.0851251074944,1009.5814193943797
2022-10-12,1764.3251940762843,1240.8661910641865,990.8086496148891
2022-10-13,1758.66342585843,1225.539166078267,981.0247206290851
2022-10-14,1746.2736970812382,1226.2793063271026,981.1709334559655
2022-10-17,1731.4971283027562,1217.6528686733466,994.0187551747686
2022-10-18,1737.246519834417,1224.6187567613388,998.7980545391006
2022-10-19,1770.3174739809429,1237.1485475915572,1009.6408215337167
2022-10-20,1796.4380220528326,1248.2662899314178,1013.8552788237184
2022-10-21,1803.070928673482,1256.9653877081996,1008.2596037350526
2022-10-24,1810.0135427893072,1255.2072871139014,1018.3940995914377
2022-10-25,1794.6370701457286,1241.5003973421724,1024.561694919607
2022-10-26,1815.311457551934,1242.5361532105846,1021.5661205808148
2022-10-27,1830.2376981621137,1247.294570212417,1018.0809096495184
2022-10-28,1799.9199733037888,1238.5682953376122,1019.2237747512786
2022-10-31,1825.5321742655242,1253.5525115515118,1019.3025150028844
2022-11-01,1852.3907678417231,1271.08580567195,1028.7881652455264
2022-11-02,1835.108131311919,1262.0766639194112,1021.5554545668256
2022-11-03,1885.5513836291188,1284.903026035051,1008.2038228848403
2022-11-04,1923.4361906791087,1289.3753254062467,1035.2801071998986
2022-11-07,1899.1711322550036,1276.109244477992,1033.4594429299198
2022-11-08,1866.9490243264695,1275.4711568905427,1034.6697485762622
2022-11-09,1835.2721241138875,1276.420925114237,1016.6837354325269
2022-11-10,1781.162281555074,1258.0927929669272,1070.3970349721699
2022-11-11,1788.986487815504,1254.1002182312611,1052.4354036592333
2022-11-14,1796.0909324455406,1261.5121205681864,1050.0660715687557
2022-11-15,1786.0727379883406,1251.1800406209086,1064.2155214644577
2022-11-16,1746.5694555268365,1239.54761317474,1039.8199487551233
2022-11-17,1688.2969531545987,1223.9771216574698,1024.7156754002829
2022-11-18,1692.5390520383044,1224.3439079472403,1039.5089903419457
2022-11-21,1651.503888200019,1219.635283994337,1029.9868247922714
2022-11-22,1710.1642217789095,1233.4799476382636,1045.4429640725539
2022-11-23,1674.6477025933973,1221.0390320314834,1052.615710215098
2022-11-24,1685.9625049944625,1226.3924824588155,1042.7636504249997
2022-11-25,1675.5930911427822,1223.3508892496488,1036.5983121254035
2022-11-28,1648.3678319744477,1217.2526241945804,1033.0103790135165
2022-11-29,1683.0637882733972,1224.8650673773993,1031.0811918900517
2022-11-30,1706.0604186223964,1234.4829924887379,1036.5282078741104
2022-12-01,1689.751322582826,1222.8470109745265,1053.9114383231426
2022-12-02,1654.7817240228258,1217.8986212838522,1033.5680945799957
2022-12-05,1640.6016908392974,1209.3874311625586,1021.7752273319098
2022-12-06,1602.1593431582305,1192.1148716634752,1017.2762899835152
2022-12-07,1593.7470185052098,1190.8541352517132,1013.8160111496521
2022-12-08,1588.5848350113238,1187.9966582617878,1016.0202148740184
2022-12-09,1569.3857450805458,1179.120011446219,1018.5163421800801
2022-12-12,1575.0783016087953,1173.5398900806128,1011.7740637621927
2022-12-13,1594.4730179717767,1184.028949318578,1035.4203166346576
2022-12-14,1586.3188734087885,1174.3916313906573,1026.490658485394
2022-12-15,1562.3935868636743,1167.9459894245153,985.5120456415672
2022-12-16,1569.7886822989906,1170.4875436707525,991.249691526381
2022-12-19,1577.115233434667,1172.919173501324,990.7521565752763
2022-12-20,1577.970564718743,1182.6925182399614,989.5508213985307
2022-12-21,1605.6555822059295,1195.3937862400435,1002.5014894675779
2022-12-22,1595.7776611535032,1193.3845738413786,994.6774294578016
2022-12-23,1593.3608320331914,1192.4353545520075,1004.2237414891152
2022-12-28,1602.799904684794,1192.2162557742886,999.230570134999
2022-12-29,1605.8140333811978,1196.441259980715,1010.5366262880955
2022-12-30,1607.9709894313185,1194.0316745232528,1003.1317229790873
2023-01-03,1597.4720293216192,1185.3814466297583,999.2997875726674
2023-01-04,1581.4386392322713,1182.3926076173868,1021.7082554748893
2023-01-05,1581.0734332281454,1181.2862480637068,1000.1931789177088
2023-01-06,1604.245530101017,1193.7274738412705,1030.9369329739739
2023-01-09,1603.62021465657,1192.7372140977361,1032.8014280326272
2023-01-10,1589.9952429240695,1184.397406917614,1014.5185476064793
2023-01-11,1603.1193684722703,1190.493008983171,1028.7446024108463
2023-01-12,1620.7748394954006,1200.0188050094714,1036.3372686300702
2023-01-13,1625.0900100522397,1201.1159308208653,1034.9139176093565
2023-01-16,1618.7225808748283,1200.133626571636,1040.1017892318139
2023-01-17,1611.6732689434955,1196.2291371326075,1042.7997861936196
2023-01-18,1600.8344143639465,1188.7059688279137,1032.36834136089
2023-01-19,1581.444915331562,1177.7709483881329,1009.5741084521387
2023-01-20,1593.7320058855041,1183.5633927766778,1017.59258192339
2023-01-23,1601.5052900826113,1189.996885811686,1033.9686510910954
2023-01-24,1599.8447685548354,1192.3016109923644,1035.253507332596
2023-01-25,1595.2449237486915,1189.79466942274,1032.1244145230205
2023-01-26,1601.6543583812963,1193.750921197718,1034.38743361952
2023-01-27,1602.7394838357843,1194.4321152730802,1044.1385198743371
2023-01-30,1592.528924575994,1191.5720269543276,1040.0683718669354
2023-01-31,1593.1756975985988,1192.9930901256885,1043.1967989745278
2023-02-01,1596.8572532449075,1197.9538547105578,1051.818553245093
2023-02-02,1588.7649097886488,1199.7927294738845,1069.4704059518103
2023-02-03,1569.381797249718,1203.0388288339682,1081.5174795291282
2023-02-06,1556.8724989817767,1199.8241627864177,1080.8868812535688
2023-02-07,1564.8100678647202,1202.8104020159253,1081.5786784364045
2023-02-08,1563.495093189212,1200.5710036859932,1080.177845588361
2023-02-09,1556.4358681875983,1200.9592320505892,1082.5001987939847
2023-02-10,1554.6267664116883,1199.294529259695,1066.3119368327116
2023-02-13,1551.81652369628,1202.3304713243042,1082.8540763681265
2023-02-14,1538.0725520527956,1198.547041399376,1069.6020819709756
2023-02-15,1529.3486512473316,1199.7075942301678,1071.859954186306
2023-02-16,1535.1815747249404,1205.6502452091245,1084.662590276442
2023-02-17,1516.2742273807912,1200.5129601727883,1075.4595853427693
2023-02-20,1522.0433935140152,1200.300058309334,1074.8494969837407
2023-02-21,1508.172355364817,1191.0699562493312,1062.2052132350243
2023-02-22,1503.6706702857302,1187.5603334427096,1051.824023731689
2023-02-23,1498.9681058111098,1189.295543467799,1052.6197051095971
2023-02-24,1492.8881478115159,1185.7870323426982,1046.3606056462606
2023-02-27,1488.2088497971913,1189.3303656654925,1061.0685326488558
2023-02-28,1479.2120476712983,1183.580843269522,1050.2349812307327
2023-03-01,1503.321026682692,1190.2186661329317,1047.3243328342337
2023-03-02,1503.6735240010978,1193.179197872258,1045.8537861271568
2023-03-03,1525.1581243144644,1200.5395624061384,1070.5461975858104
2023-03-06,1528.8266574733723,1201.0911421696944,1075.5154434888395
2023-03-07,1524.0116908061761,1198.05240575835,1058.3842702402042
2023-03-08,1525.6637541508642,1200.6177782307257,1072.6734318201582
2023-03-09,1516.609931554485,1196.0743949986781,1073.850704903806
2023-03-10,1475.0149511853322,1180.0424749532453,1052.2282068894992
2023-03-13,1418.1406201000855,1159.142286076475,1021.7404935728591
2023-03-14,1436.2171691115036,1163.0760731857315,1026.911910957348
2023-03-15,1362.24323731034,1141.1233822013935,1002.9728982723018
2023-03-16,1384.5320111248573,1145.077341900055,1030.395992632763
2023-03-17,1362.000267396066,1139.5180726549618,1023.6142950580797
2023-03-20,1369.559123106573,1140.266748970751,1022.4186278392472
2023-03-21,1413.841594967859,1151.4090137370472,1028.098252306414
2023-03-22,1415.675588155697,1155.2762681320958,1036.1868175573766
2023-03-23,1406.6565793111442,1150.7304232277986,1033.3251340830464
2023-03-24,1373.3190393624757,1143.7022499222317,1016.6237718253883
2023-03-27,1386.7602007165008,1146.9764506315528,1026.1843061829704
2023-03-28,1397.3516401160214,1152.3390679307804,1024.1158033329598
2023-03-29,1417.680629972243,1159.238728187592,1035.8505915503936
2023-03-30,1435.3960855488685,1164.7147340803717,1039.961445012146
2023-03-31,1439.3861579282134,1166.7030628587606,1048.8990062244914
2023-04-03,1451.870198610586,1173.8697124644043,1050.2610765029021
2023-04-04,1441.0284616665508,1166.4040669441408,1044.59412583404
2023-04-05,1431.2996491273482,1160.881509041213,1041.8565372956443
2023-04-06,1442.0327816645076,1169.4465398641973,1044.803025952472
2023-04-11,1454.5778071896696,1176.7823598531104,1051.7225308665436
2023-04-12,1456.8689845456445,1179.7650563251595,1048.5161556459334
2023-04-13,1467.617449837137,1187.5165882821802,1051.4565991936518
2023-04-14,1483.6647450968362,1195.5376409327146,1052.5120377937892
2023-04-17,1480.4978236322006,1194.165893747671,1063.5189872000817
2023-04-18,1487.4897488565612,1198.9413008990118,1065.7577660050463
2023-04-19,1485.5814919520135,1195.793966955355,1062.9403430375223
2023-04-20,1472.5116470611065,1190.4262823391202,1059.917667140841
2023-04-21,1476.7144365314934,1193.7387357797345,1059.6519668778235
2023-04-24,1482.2220651851094,1196.2308476243127,1055.171192088037
2023-04-25,1471.6296705559002,1192.1648777015362,1057.0882355014242
2023-04-26,1460.3958742533764,1184.0082505521034,1047.5151111384496
2023-04-27,1461.319896384991,1182.8425191674808,1047.8457014413545
2023-04-28,1457.7722301974927,1182.0527567143022,1059.3489019239812
2023-05-02,1430.5553330535365,1169.373040099881,1045.3623344395628
2023-05-03,1429.760500227577,1170.0540442398371,1045.5683542456952
2023-05-04,1409.9773306458214,1158.5118561411125,1032.1599092078263
2023-05-05,1429.2030373892367,1170.0149977508336,1047.6554439597312
2023-05-09,1419.7463514025062,1166.7232895956804,1045.1440854200343
2023-05-10,1416.4749644996364,1164.3451490942118,1045.082274675903
2023-05-11,1421.7872717759774,1168.9724801106415,1051.975266034258
2023-05-12,1426.718699014672,1172.5481697008313,1051.0505146826954
2023-05-15,1424.2412682033594,1171.381311780342,1053.0475745332694
2023-05-16,1425.3386650771647,1168.0116269369626,1053.7106440144262
2023-05-17,1422.616620210323,1166.5163049037292,1053.8447812714558
2023-05-18,1439.1830748466728,1176.9158769300861,1069.2796775071258
2023-05-19,1446.4971666185115,1182.87597367667,1073.8060636359999
2023-05-22,1450.3467699094456,1186.143540887813,1073.7605835952397
2023-05-23,1438.6333085773738,1180.4942290925246,1069.9196194656258
2023-05-24,1413.5843111342756,1164.967404616892,1056.0198335031344
2023-05-25,1414.5536225398505,1161.4108261059696,1061.344968785539
2023-05-26,1428.7792844188177,1171.2247899296115,1074.893408511518
2023-05-30,1405.8254175960014,1156.2224604902744,1067.855059863915
2023-05-31,1375.629452594935,1138.3421010667,1052.1017121037164
2023-06-01,1388.7648520135222,1145.7840180081482,1058.5223276193851
2023-06-02,1416.9808448667934,1166.961532341703,1076.3314448321673
2023-06-05,1409.052925776477,1165.303706982189,1086.3603909485441
2023-06-06,1412.4095800425332,1170.477243680657,1086.2336891585726
2023-06-07,1410.185231848722,1170.1663302660215,1084.4562584228931
2023-06-08,1412.2142052673214,1168.5900023668196,1075.8279284835523
2023-06-09,1402.2596509974037,1163.059789268821,1078.5909356649465
2023-06-12,1416.2041212456586,1171.2490487501484,1085.4342033953667
2023-06-13,1420.3407573939337,1174.527348301721,1091.0556648739882
2023-06-14,1428.06932476309,1176.8941944220298,1091.669418257915
2023-06-15,1424.7591133430517,1171.497841946888,1086.3855886159868
2023-06-16,1430.936971151596,1172.3255661638384,1090.133540370265
2023-06-19,1419.3502396857402,1164.9243195132617,1083.167834740563
2023-06-20,1417.48346741748,1158.7478875475506,1078.1545523100917
2023-06-21,1421.3530297552136,1162.7650138894771,1077.2020965977529
2023-06-22,1408.6615445295058,1152.2285542793395,1076.4552282939687
2023-06-23,1390.5780842162974,1141.0854243314402,1068.677392464065
2023-06-26,1395.8109140176018,1145.4516633041912,1072.1534795444131
2023-06-27,1407.0078808555131,1150.6794544114987,1072.6417386133746
2023-06-28,1424.4233458604856,1163.7523056251896,1087.4518491252204
2023-06-29,1429.1588747608637,1167.7932378083299,1091.167686587387
2023-06-30,1440.4685547937956,1175.4734010548727,1103.7429559961906
2023-07-03,1442.8358472268271,1179.0705491862627,1098.887381498732
2023-07-04,1432.0373100021225,1172.104383623282,1097.1431089486439
2023-07-05,1422.6695723799123,1161.4532133332732,1095.1516189117885
2023-07-06,1395.6926429783427,1137.291332657989,1073.1948157185661
2023-07-07,1406.3296625894573,1144.6516267457978,1081.6237457545287
2023-07-10,1402.9690804978316,1146.1988127030436,1069.6995240813726
2023-07-11,1403.8453058090608,1147.873682266148,1069.143665514989
2023-07-12,1424.8435695208693,1167.5165470313875,1081.7555292853451
2023-07-13,1429.3495746973656,1170.679269914549,1077.5307252092007
2023-07-14,1434.1688807253963,1174.5590185121873,1082.4394545885134
2023-07-17,1436.5920177908026,1175.4507054540165,1085.247098555745
2023-07-18,1444.8737497727468,1183.040268340241,1093.6213121597577
2023-07-19,1460.1510096669706,1200.782843449097,1108.0606009165353
2023-07-20,1453.9998245527138,1193.039699471549,1109.2463204592705
2023-07-21,1451.5019931120098,1190.353791105238,1108.3476355442865
2023-07-24,1450.3480661737606,1189.2659162952762,1114.2862337758488
2023-07-25,1449.641169721178,1189.3742505533028,1109.6968936100843
2023-07-26,1436.8332786202784,1177.432841033428,1105.4291133896972
2023-07-27,1458.6263935837853,1193.707267049693,1125.0982717690665
2023-07-28,1461.4128803395188,1197.194623480311,1124.4524406736505
2023-07-31,1460.4149956965273,1197.9175559964922,1121.5716357138242
2023-08-01,1451.9352900332053,1191.7312229323954,1117.693807214339
2023-08-02,1433.6767138274686,1171.9650997961419,1110.156027644645
2023-08-03,1432.44347058494,1168.0062515557033,1105.7010417108356
2023-08-04,1442.5014422860384,1176.2246213747637,1112.9780230996148
2023-08-07,1436.362100550934,1166.57337066417,1100.7963288465382
2023-08-08,1410.1825445438803,1152.1996992451448,1096.763837877802
2023-08-09,1411.061622481387,1156.0144969440655,1100.4412064562948
2023-08-10,1432.113734928536,1171.513549438802,1114.1707549400596
2023-08-11,1408.8008835741714,1154.9804266124456,1100.2159104649427
2023-08-14,1411.1244146216877,1156.0696659972534,1102.292396149764
2023-08-15,1397.166442386239,1145.169222337076,1094.128895902007
2023-08-16,1383.9669399219933,1138.5699206571746,1087.5378811944518
2023-08-17,1367.5889540222292,1124.0799398023305,1075.5465228550868
2023-08-18,1364.3728549901311,1118.4196799850927,1067.2521604513704
2023-08-21,1374.4340661153753,1123.6701227623269,1068.4395350537334
2023-08-22,1379.7425213129418,1131.7714558086388,1077.7724744949833
2023-08-23,1392.0270899122659,1140.89447683385,1085.7203515014542
2023-08-24,1385.4283847253162,1138.432970015421,1090.297847382327
2023-08-25,1381.7310819021163,1136.7190003634705,1085.5740588456893
2023-08-29,1420.2361289488958,1164.1479988433466,1105.7304715195676
2023-08-30,1422.8353470614327,1163.5751018254869,1107.3960968788508
2023-08-31,1416.8322711488815,1163.198471932195,1110.4101288990962
2023-09-01,1417.7069941584577,1163.5772339693149,1110.4101288990962
2023-09-04,1413.8858644694299,1161.0658766989777,1114.5247818978496
2023-09-05,1404.5920015082263,1158.4420749128094,1115.6322388595547
2023-09-06,1387.2832970522097,1153.162587554068,1112.2578676659732
2023-09-07,1362.4643540380005,1143.958673023323,1112.2516471401468
2023-09-08,1365.9416788420288,1148.812312158689,1115.9604609896503
2023-09-11,1363.380833177696,1148.0313846557376,1115.7275858335468
2023-09-12,1361.7431078825648,1147.896378040226,1116.9842695237292
2023-09-13,1367.2232903726642,1146.8523908125353,1116.915025773694
2023-09-14,1376.645742434811,1158.6406366481178,1132.1388440670953
