Date,r_silver,r_gold,beta,w_3sil,w_3gos,r_under,r_letf
2013-07-16,0.004892571422634218,0.0054525624970880315,1.2333776397890062,0.44775231120092746,0.5522476887990725,-0.0018324972408262684,-0.0024615146245478533
2013-07-17,-0.025799323912271355,-0.009993820829007571,1.2363476116227328,0.4471576756684899,0.55284232433151,-0.013443487399342325,-0.018034075735105643
2013-07-18,-0.0017002908635358471,0.005242938448918988,1.252209117020025,0.444008503670003,0.555991496329997,-0.008265546189247032,-0.01100991838650861
2013-07-19,0.0037159633351195875,0.00677259334231195,1.2437233831926326,0.44568773828843505,0.5543122617115651,-0.00470726936956853,-0.0062939167165122776
2013-07-22,0.053990088416907556,0.03332558103975236,1.2510811092158824,0.4442309945679075,0.5557690054320924,0.012297083524430388,0.01638823693302701
2013-07-23,-0.012293829217943308,-0.0009727991652013213,1.2349171586268939,0.4474438777920466,0.5525561222079534,-0.011092502836938278,-0.014889817451336822
2013-07-24,-0.011459070810528993,-0.011534734997881935,1.2323441460022555,0.4479596041635552,0.5520403958364448,0.0027556923397981485,0.0037033165491975606
2013-07-25,0.006645319305067066,0.007047093409275895,1.226619828638947,0.44911124348122966,0.5508887565187702,-0.001998785205021586,-0.0026930307266373847
2013-07-26,-0.018960638389522555,-0.005492888508747185,1.2266883659400374,0.4490974198708006,0.5509025801291992,-0.012222575960436664,-0.01646738198402093
2013-07-29,0.0045029448344384715,0.005069284625642156,1.2162491405722438,0.4512128089271571,0.5487871910728428,-0.0016625682348148894,-0.0022505162497916745
2013-07-30,-0.009469110732087893,-0.0033122736624483506,1.2117433505849617,0.45213202505413663,0.5478679749458634,-0.005455485146298406,-0.007399798640545983
2013-07-31,-0.0024915989761263857,-0.008761310865511684,1.2129010425654947,0.4518954895699559,0.5481045104300442,0.008135004106893133,0.011028514990614222
2013-08-01,-0.00010199361047458222,-0.0010667665254635583,1.2096881445348024,0.45255254795718075,0.5474474520428192,0.0011884612083652678,0.0016135234439819154
2013-08-02,0.014682646452822468,-0.0003051292250667581,1.21818855720121,0.45081830250794624,0.5491816974920537,0.015054351383266464,0.02036033140788702
2013-08-05,-0.009646758609374806,-0.006104074583416219,1.2400072779821503,0.44642712094258136,0.5535728790574185,-0.0020776617005928318,-0.0027825735938649763
2013-08-06,-0.009943739457982437,-0.014893309364093832,1.2409552000881081,0.4462382826576286,0.5537617173423712,0.008538190243910719,0.011430202054340513
2013-08-07,-0.0008711349677661406,0.0022599941742627028,1.2573797029297527,0.4429914908431862,0.5570085091568137,-0.0037128057712235494,-0.004934224091416517
2013-08-08,0.03518313942085194,0.01912757643489571,1.2564926994179755,0.44316562613206467,0.5568343738679352,0.011149479272846173,0.01482319788899205
2013-08-09,0.01065200913720532,0.0016785483513754862,1.2722275018605225,0.44009677692096855,0.5599032230790315,0.008516513761382787,0.01124427077096292
2013-08-12,0.04573756345400737,0.016604407306292535,1.2674795989350356,0.44101830087894456,0.5589816991210554,0.024691815940873732,0.03266862813557932
2013-08-13,0.00018749812233642693,-0.010114632871715434,1.3017554070005104,0.4344510267939943,0.5655489732060056,0.013354276152917094,0.017405336960176144
2013-08-14,0.020856753168119857,0.009688199592174929,1.3007797894671365,0.43463525043898327,0.5653647495610168,0.008254538942294956,0.010763140801328126
2013-08-15,0.05270651989922159,0.020689636871017658,1.3156055992931501,0.43185247103619673,0.5681475289638034,0.02548711778436875,0.03302002438431072
2013-08-16,0.016921739564443428,0.0074177260333683215,1.3522916516710917,0.4251173528119228,0.5748826471880772,0.006890810575136125,0.00878820945129082
2013-08-19,-0.006690403615659757,-0.004009623238158788,1.360710676063899,0.4236012528512546,0.5763987471487453,-0.0012344664685031929,-0.0015687646279824467
2013-08-20,-0.004101693201221335,0.005050523101061355,1.3913607441538207,0.4181719560483328,0.5818280439516671,-0.011128792781480124,-0.013961247137664327
2013-08-21,-0.00468220765226679,-0.0018206977237278377,1.3878838908145796,0.41878083094688057,0.5812191690531193,-0.00215529061146215,-0.0027077831796003884
2013-08-22,0.0031361835946417393,0.0004377466778233696,1.3856770317547502,0.4191682221396349,0.5808317778603651,0.0025296080774549496,0.003180993961610553
2013-08-23,0.030525362311338844,0.017867561896469875,1.3864847719789513,0.41902634860341775,0.5809736513965822,0.005752259829492012,0.007231045297710469
2013-08-26,0.011587225417299285,-0.001934478230516512,1.4039983038513728,0.41597367119516276,0.5840263288048372,0.014303229571781872,0.017849300744763964
2013-08-27,0.0266994653099768,0.0198133349504217,1.4000710529540044,0.41665433144956326,0.5833456685504368,-0.0010406114165904881,-0.001300725762234875
2013-08-28,-0.010548104471231001,-0.001126267502065459,1.3954042453507287,0.417466071516285,0.582533928483715,-0.008976506017448298,-0.011242160109139303
2013-08-29,-0.012259616512576232,-0.004298784768102526,1.39592443256899,0.41737543405230304,0.582624565947697,-0.006258837824426497,-0.007836855460898944
2013-08-30,-0.026027430666016982,-0.011890472459360368,1.398353817219205,0.4169526584528132,0.5830473415471867,-0.009400343113930582,-0.011758494155165857
2013-09-03,0.03916807958528845,0.011388886678684651,1.414218634575041,0.4142126921226517,0.5857873078773483,0.023061703817229173,0.028657351269209187
2013-09-04,-0.04154706297880262,-0.015651540783241824,1.4132281274685095,0.41438270531390076,0.5856172946860991,-0.019427865305704766,-0.024151714151556036
2013-09-05,-0.006975057145371055,-0.01208723543638135,1.4367714699718035,0.4103790660400219,0.589620933959978,0.010391537880453851,0.012793408830300477
2013-09-06,0.02740669209305091,0.009904577836828077,1.426624860680519,0.4120950115542628,0.587904988445737,0.0132765751164867,0.016413631128088874
