date,close,ret,pos_streak_prior,neg_streak_prior,next_ret,next_sign
2015-07-29,13.457980155944824,0.023320904383914876,0,3,0.023320904383914876,1
2015-07-30,13.521249771118164,0.004701271248746197,1,0,0.004701271248746197,1
2015-07-31,13.789190292358398,0.01981625410193688,2,0,0.01981625410193688,1
2015-08-03,13.729849815368652,-0.0043034054742598915,3,0,-0.0043034054742598915,-1
2015-08-04,13.45676040649414,-0.019890196363897994,0,1,-0.019890196363897994,-1
2015-08-05,14.056989669799805,0.044604291462007284,0,2,0.044604291462007284,1
2015-08-06,13.117070198059082,-0.06686491872154221,1,0,-0.06686491872154221,-1
2015-08-07,12.824899673461914,-0.022274068842019323,0,1,-0.022274068842019323,-1
2015-08-10,13.43966007232666,0.04793490900648889,0,2,0.04793490900648889,1
2015-08-11,13.059700012207031,-0.028271552857352167,1,0,-0.028271552857352167,-1
2015-08-12,12.623570442199707,-0.03339506800306824,0,1,-0.03339506800306824,-1
2015-08-13,13.143409729003906,0.04118005196583785,0,2,0.04118005196583785,1
2015-08-14,12.958419799804688,-0.01407472893361883,1,0,-0.01407472893361883,-1
2015-08-17,13.277830123901367,0.024648863752777528,0,1,0.024648863752777528,1
2015-08-18,13.350190162658691,0.0054496885471571055,1,0,0.0054496885471571055,1
2015-08-19,12.834139823913574,-0.03865490547007655,2,0,-0.03865490547007655,-1
2015-08-20,12.270549774169922,-0.04391334810717329,0,1,-0.04391334810717329,-1
2015-08-21,11.077679634094238,-0.09721407451414532,0,2,-0.09721407451414532,-1
2015-08-24,9.2701997756958,-0.16316412083587262,0,3,-0.16316412083587262,-1
2015-08-25,10.247509956359863,0.10542493196601121,0,4,0.10542493196601121,1
2015-08-26,9.56447982788086,-0.0666532778585005,1,0,-0.0666532778585005,-1
2015-08-27,11.034990310668945,0.15374704210274848,0,1,0.15374704210274848,1
2015-08-28,11.260549545288086,0.020440365443824993,1,0,0.020440365443824993,1
2015-09-01,10.312000274658203,-0.08423649901054764,2,0,-0.08423649901054764,-1
2015-09-02,10.175450325012207,-0.013241848914760879,0,1,-0.013241848914760879,-1
2015-09-03,10.796409606933594,0.06102523840099838,0,2,0.06102523840099838,1
2015-09-04,10.120960235595703,-0.06256240694166593,1,0,-0.06256240694166593,-1
2015-09-07,10.317449569702148,0.019414099999660817,0,1,0.019414099999660817,1
2015-09-08,10.669859886169434,0.03415672779270573,1,0,0.03415672779270573,1
2015-09-09,10.966569900512695,0.027808239049874173,2,0,0.027808239049874173,1
2015-09-10,10.750089645385742,-0.01974001507224543,3,0,-0.01974001507224543,-1
2015-09-11,10.733739852905273,-0.0015208982454845144,0,1,-0.0015208982454845144,-1
2015-09-14,10.904199600219727,0.015880741442444668,0,2,0.015880741442444668,1
2015-09-15,11.238750457763672,0.03068091834426845,1,0,0.03068091834426845,1
2015-09-16,11.456130027770996,0.01934196962769641,2,0,0.01934196962769641,1
2015-09-17,11.5720796585083,0.010121186688369477,3,0,0.010121186688369477,1
2015-09-18,11.289609909057617,-0.024409592552622983,4,0,-0.024409592552622983,-1
2015-09-21,11.365599632263184,0.006730943213954621,0,1,0.006730943213954621,1
2015-09-22,10.453240394592285,-0.08027374420976541,1,0,-0.08027374420976541,-1
2015-09-23,10.679550170898438,0.021649724656024105,0,1,0.021649724656024105,1
2015-09-24,10.142450332641602,-0.05029236528336389,1,0,-0.05029236528336389,-1
2015-09-25,10.820030212402344,0.06680632958882504,0,1,0.06680632958882504,1
2015-09-28,9.726759910583496,-0.10104133540825966,1,0,-0.10104133540825966,-1
2015-09-29,9.595970153808594,-0.013446384816447776,0,1,-0.013446384816447776,-1
2015-09-30,9.835760116577148,0.02498861073191061,0,2,0.02498861073191061,1
2015-10-01,9.745380401611328,-0.009188889714125348,1,0,-0.009188889714125348,-1
2015-10-02,9.902359962463379,0.016108099877363058,0,1,0.016108099877363058,1
2015-10-05,10.844550132751465,0.09514804287660938,1,0,0.09514804287660938,1
2015-10-06,10.820329666137695,-0.0022334229006533146,2,0,-0.0022334229006533146,-1
2015-10-07,10.670769691467285,-0.013822127355182068,0,1,-0.013822127355182068,-1
2015-10-08,10.73132038116455,0.005674444435407988,0,2,0.005674444435407988,1
2015-10-09,11.36439037322998,0.058992739903337865,1,0,0.058992739903337865,1
2015-10-12,11.42615032196045,0.005434514892761033,2,0,0.005434514892761033,1
2015-10-13,11.473690032958984,0.004160606123583488,3,0,0.004160606123583488,1
2015-10-14,11.065569877624512,-0.035570087231058034,4,0,-0.035570087231058034,-1
2015-10-15,11.404509544372559,0.03063011399290061,0,1,0.03063011399290061,1
2015-10-16,11.760700225830078,0.03123244187500185,1,0,0.03123244187500185,1
2015-10-19,11.976570129394531,0.018355191393309767,2,0,0.018355191393309767,1
2015-10-20,11.977029800415039,3.83808565842525e-05,3,0,3.83808565842525e-05,1
2015-10-21,11.941149711608887,-0.0029957417994325164,4,0,-0.0029957417994325164,-1
2015-10-22,12.208789825439453,0.022413261728924994,0,1,0.022413261728924994,1
2015-10-23,13.25967025756836,0.08607572471590808,1,0,0.08607572471590808,1
2015-10-26,13.41256046295166,0.01153046813483427,2,0,0.01153046813483427,1
2015-10-27,13.392279624938965,-0.0015120780307917858,3,0,-0.0015120780307917858,-1
2015-10-28,13.651439666748047,0.0193514509155317,0,1,0.0193514509155317,1
2015-10-29,13.758919715881348,0.007873165889975553,1,0,0.007873165889975553,1
2015-10-30,13.746809959411621,-0.0008801386097012642,2,0,-0.0008801386097012642,-1
2015-11-02,13.87366008758545,0.009227604698716307,0,1,0.009227604698716307,1
2015-11-03,14.067130088806152,0.013945130556703322,1,0,0.013945130556703322,1
2015-11-04,14.069250106811523,0.00015070721547227883,2,0,0.00015070721547227883,1
2015-11-05,13.99839973449707,-0.005035831460565965,3,0,-0.005035831460565965,-1
2015-11-06,13.95995044708252,-0.002746691632172671,0,1,-0.002746691632172671,-1
2015-11-09,13.428000450134277,-0.038105435901415685,0,2,-0.038105435901415685,-1
2015-11-10,13.463120460510254,0.002615431128885959,0,3,0.002615431128885959,1
2015-11-11,13.571510314941406,0.008050871619925015,1,0,0.008050871619925015,1
2015-11-12,13.3856201171875,-0.013697089965679976,2,0,-0.013697089965679976,-1
2015-11-13,12.616909980773926,-0.05742805560621955,0,1,-0.05742805560621955,-1
2015-11-16,12.241789817810059,-0.02973153993612443,0,2,-0.02973153993612443,-1
2015-11-17,13.063779830932617,0.06714622823589744,0,3,0.06714622823589744,1
2015-11-18,13.199119567871094,0.010359921760011437,1,0,0.010359921760011437,1
2015-11-19,13.72288990020752,0.03968221741178657,2,0,0.03968221741178657,1
2015-11-20,13.904850006103516,0.013259605463514346,3,0,0.013259605463514346,1
2015-11-23,13.881540298461914,-0.001676372462225073,4,0,-0.001676372462225073,-1
2015-11-24,13.544560432434082,-0.024275394429044028,0,1,-0.024275394429044028,-1
2015-11-25,13.7216796875,0.01307678133590695,0,2,0.01307678133590695,1
2015-11-26,13.985690116882324,0.019240387138815818,1,0,0.019240387138815818,1
2015-11-27,13.888799667358398,-0.006927827566189815,2,0,-0.006927827566189815,-1
2015-11-30,13.718350410461426,-0.012272425334031167,0,1,-0.012272425334031167,-1
2015-12-01,13.985690116882324,0.019487744402346463,0,2,0.019487744402346463,1
2015-12-02,14.216389656066895,0.016495399029761826,1,0,0.016495399029761826,1
2015-12-03,13.859439849853516,-0.025108330233551857,2,0,-0.025108330233551857,-1
2015-12-04,13.76648998260498,-0.006706610675143332,0,1,-0.006706610675143332,-1
2015-12-07,13.719860076904297,-0.003387203692415741,0,2,-0.003387203692415741,-1
2015-12-08,13.857319831848145,0.010019034754971345,0,3,0.010019034754971345,1
2015-12-09,13.665369987487793,-0.013851873716531737,1,0,-0.013851873716531737,-1
2015-12-10,13.467659950256348,-0.014467960795241708,0,1,-0.014467960795241708,-1
2015-12-11,12.800080299377441,-0.04956909020161293,0,2,-0.04956909020161293,-1
2015-12-14,12.225740432739258,-0.044870020594020676,0,3,-0.044870020594020676,-1
2015-12-15,13.22031021118164,0.08135047393767891,0,4,0.08135047393767891,1
2015-12-16,13.042440414428711,-0.013454283137962153,1,0,-0.013454283137962153,-1
2015-12-17,13.235750198364258,0.014821596096516565,0,1,0.014821596096516565,1
2015-12-18,12.736350059509277,-0.037731154741549866,1,0,-0.037731154741549866,-1
2015-12-21,12.515179634094238,-0.017365291027778174,0,1,-0.017365291027778174,-1
2015-12-22,12.70773983001709,0.015386131206480913,0,2,0.015386131206480913,1
2015-12-23,13.080430030822754,0.0293278116951472,1,0,0.0293278116951472,1
2015-12-24,13.179739952087402,0.007592252015463874,2,0,0.007592252015463874,1
2015-12-29,13.719559669494629,0.04095829806730977,3,0,0.04095829806730977,1
2015-12-30,13.630249977111816,-0.00650966171905587,4,0,-0.00650966171905587,-1
2015-12-31,13.369569778442383,-0.019125122364386016,0,1,-0.019125122364386016,-1
2016-01-04,11.727700233459473,-0.1228064606559236,0,2,-0.1228064606559236,-1
2016-01-05,12.09827995300293,0.03159866914795306,0,3,0.03159866914795306,1
2016-01-06,11.853349685668945,-0.02024504874126254,1,0,-0.02024504874126254,-1
2016-01-07,11.173959732055664,-0.057316283719755945,0,1,-0.057316283719755945,-1
2016-01-08,10.573579788208008,-0.05373027630709071,0,2,-0.05373027630709071,-1
2016-01-11,10.240850448608398,-0.03146799345768214,0,3,-0.03146799345768214,-1
2016-01-12,10.624449729919434,0.03745775638810955,0,4,0.03745775638810955,1
2016-01-13,10.67924976348877,0.005157917347475838,1,0,0.005157917347475838,1
2016-01-14,9.912050247192383,-0.07184020725120233,2,0,-0.07184020725120233,-1
2016-01-15,9.341650009155273,-0.05754614068857011,0,1,-0.05754614068857011,-1
2016-01-18,9.341959953308105,3.317873743169386e-05,0,2,3.317873743169386e-05,1
2016-01-19,9.485770225524902,0.015394015060605337,1,0,0.015394015060605337,1
2016-01-20,8.628649711608887,-0.09035855745373444,2,0,-0.09035855745373444,-1
2016-01-21,9.447620391845703,0.09491295945586753,0,1,0.09491295945586753,1
2016-01-22,9.972599983215332,0.05556738835768016,1,0,0.05556738835768016,1
2016-01-25,10.029520034790039,0.005707644111917487,2,0,0.005707644111917487,1
2016-01-26,9.889349937438965,-0.01397575326285383,3,0,-0.01397575326285383,-1
2016-01-27,9.586589813232422,-0.030614764986761966,0,1,-0.030614764986761966,-1
2016-01-28,9.437020301818848,-0.015601951718756446,0,2,-0.015601951718756446,-1
2016-01-29,9.828189849853516,0.041450535817886935,0,3,0.041450535817886935,1
2016-02-01,10.158499717712402,0.033608413441851726,1,0,0.033608413441851726,1
2016-02-02,10.021349906921387,-0.01350099075672373,2,0,-0.01350099075672373,-1
2016-02-03,9.277469635009766,-0.07422954779753277,0,1,-0.07422954779753277,-1
2016-02-04,9.359210014343262,0.00881063291493156,0,2,0.00881063291493156,1
2016-02-05,8.628350257873535,-0.0780898981163648,1,0,-0.0780898981163648,-1
2016-02-08,7.838449954986572,-0.09154708365787123,0,1,-0.09154708365787123,-1
2016-02-09,8.142720222473145,0.03881765773002166,0,2,0.03881765773002166,1
2016-02-10,8.325590133666992,0.02245808602009247,1,0,0.02245808602009247,1
2016-02-11,7.761549949645996,-0.06774777222579487,2,0,-0.06774777222579487,-1
2016-02-12,8.399459838867188,0.08218846665417479,0,1,0.08218846665417479,1
2016-02-15,8.809100151062012,0.048769839972241824,1,0,0.048769839972241824,1
2016-02-16,8.645310401916504,-0.018593244069970205,2,0,-0.018593244069970205,-1
2016-02-17,9.417949676513672,0.08937091193693725,0,1,0.08937091193693725,1
2016-02-18,9.413410186767578,-0.00048200403506237777,1,0,-0.00048200403506237777,-1
2016-02-19,9.364970207214355,-0.005145848166832723,0,1,-0.005145848166832723,-1
2016-02-22,9.765520095825195,0.042771079859098116,0,2,0.042771079859098116,1
2016-02-23,9.410079956054688,-0.03639746130085386,1,0,-0.03639746130085386,-1
2016-02-24,8.935959815979004,-0.05038428390511418,0,1,-0.05038428390511418,-1
2016-02-25,9.54419994354248,0.06806656924260568,0,2,0.06806656924260568,1
2016-02-26,9.854229927062988,0.03248360107232151,1,0,0.03248360107232151,1
2016-02-29,9.911749839782715,0.005837078406477847,2,0,0.005837078406477847,1
2016-03-01,10.152750015258789,0.024314594231260145,3,0,0.024314594231260145,1
2016-03-02,10.338339805603027,0.018279755737638625,4,0,0.018279755737638625,1
2016-03-03,10.223589897155762,-0.011099452194933135,5,0,-0.011099452194933135,-1
2016-03-04,10.480030059814453,0.025083181664987686,0,1,0.025083181664987686,1
2016-03-07,10.291410446166992,-0.017998003113628536,1,0,-0.017998003113628536,-1
2016-03-08,10.140939712524414,-0.014621002090011936,0,1,-0.014621002090011936,-1
2016-03-09,10.090680122375488,-0.004956107774396257,0,2,-0.004956107774396257,-1
2016-03-10,9.974720001220703,-0.011491804293513375,0,3,-0.011491804293513375,-1
2016-03-11,10.510910034179688,0.05375489566557912,0,4,0.05375489566557912,1
2016-03-14,10.717390060424805,0.019644352922218777,1,0,0.019644352922218777,1
2016-03-15,10.638529777526855,-0.007358161124427998,2,0,-0.007358161124427998,-1
2016-03-16,10.790360450744629,0.014271772170860064,0,1,0.014271772170860064,1
2016-03-17,10.98019027709961,0.017592538008485148,1,0,0.017592538008485148,1
2016-03-18,11.048009872436523,0.006176540991130075,2,0,0.006176540991130075,1
2016-03-21,11.040289878845215,-0.0006987678034727773,3,0,-0.0006987678034727773,-1
2016-03-22,11.210590362548828,0.015425363425459748,0,1,0.015425363425459748,1
2016-03-23,11.038920402526855,-0.015313195333179763,1,0,-0.015313195333179763,-1
2016-03-24,10.845459938049316,-0.01752530659005891,0,1,-0.01752530659005891,-1
2016-03-29,11.067689895629883,0.02049059780313356,0,2,0.02049059780313356,1
2016-03-30,11.615679740905762,0.049512576738552694,1,0,0.049512576738552694,1
2016-03-31,11.645959854125977,0.0026068309298834524,2,0,0.0026068309298834524,1
2016-04-01,11.744050025939941,0.008422678168447773,3,0,0.008422678168447773,1
2016-04-04,11.734359741210938,-0.0008251229096947199,4,0,-0.0008251229096947199,-1
2016-04-05,11.589949607849121,-0.012306605264081782,0,1,-0.012306605264081782,-1
2016-04-06,11.770090103149414,0.015542819545850017,0,2,0.015542819545850017,1
2016-04-07,11.561790466308594,-0.017697369775027005,1,0,-0.017697369775027005,-1
2016-04-08,11.555740356445312,-0.0005232848563474501,0,1,-0.0005232848563474501,-1
2016-04-11,11.64186954498291,0.00745336827246712,0,2,0.00745336827246712,1
2016-04-12,11.50214958190918,-0.01200150564596758,1,0,-0.01200150564596758,-1
2016-04-13,12.018050193786621,0.04485253892792884,0,1,0.04485253892792884,1
2016-04-14,12.039850234985352,0.0018139416001108355,1,0,0.0018139416001108355,1
2016-04-15,12.08450984954834,0.0037093164525598965,2,0,0.0037093164525598965,1
2016-04-18,12.057109832763672,-0.0022673668295857263,3,0,-0.0022673668295857263,-1
2016-04-19,12.000490188598633,-0.004695954913770617,0,1,-0.004695954913770617,-1
2016-04-20,12.103429794311523,0.008577950074963647,0,2,0.008577950074963647,1
2016-04-21,12.055290222167969,-0.00397734964069274,1,0,-0.00397734964069274,-1
2016-04-22,11.198180198669434,-0.0710982487939138,0,1,-0.0710982487939138,-1
2016-04-25,11.340470314025879,0.012706539172619546,0,2,0.012706539172619546,1
2016-04-26,11.301569938659668,-0.003430225933231279,1,0,-0.003430225933231279,-1
2016-04-27,10.8754301071167,-0.03770625088867141,0,1,-0.03770625088867141,-1
2016-04-28,11.196969985961914,0.02956571608462677,0,2,0.02956571608462677,1
2016-04-29,10.24055004119873,-0.08541774658343149,1,0,-0.08541774658343149,-1
2016-05-03,10.3826904296875,0.01388015174154944,0,1,0.01388015174154944,1
2016-05-04,10.191650390625,-0.018399858914819878,1,0,-0.018399858914819878,-1
2016-05-05,10.252659797668457,0.005986214666427125,0,1,0.005986214666427125,1
2016-05-06,10.13064956665039,-0.01190034912167992,1,0,-0.01190034912167992,-1
2016-05-09,10.443090438842773,0.030841148944774854,0,1,0.030841148944774854,1
2016-05-10,10.698929786682129,0.024498432656272717,1,0,0.024498432656272717,1
2016-05-11,10.76947021484375,0.006593222833318313,2,0,0.006593222833318313,1
2016-05-12,10.294440269470215,-0.04410894277035027,3,0,-0.04410894277035027,-1
2016-05-13,10.584480285644531,0.02817443285716803,0,1,0.02817443285716803,1
2016-05-16,10.586750030517578,0.00021444084279931275,1,0,0.00021444084279931275,1
2016-05-17,10.542699813842773,-0.004160881908784497,2,0,-0.004160881908784497,-1
2016-05-18,10.476400375366211,-0.006288658469580044,0,1,-0.006288658469580044,-1
2016-05-19,10.089170455932617,-0.03696211537925853,0,2,-0.03696211537925853,-1
2016-05-20,10.655329704284668,0.05611554000647678,0,3,0.05611554000647678,1
2016-05-23,10.673190116882324,0.0016761952087203102,1,0,0.0016761952087203102,1
2016-05-24,11.079489707946777,0.038067305708514354,2,0,0.038067305708514354,1
2016-05-25,11.360759735107422,0.025386550696364862,3,0,0.025386550696364862,1
2016-05-26,11.478230476379395,0.01034004274458522,4,0,0.01034004274458522,1
2016-05-27,11.65170955657959,0.015113747764273544,5,0,0.015113747764273544,1
2016-05-31,11.727700233459473,0.006521847846522322,6,0,0.006521847846522322,1
2016-06-01,11.760700225830078,0.002813850261661255,7,0,0.002813850261661255,1
2016-06-02,11.676839828491211,-0.0071305615931510635,8,0,-0.0071305615931510635,-1
2016-06-03,11.57178020477295,-0.008997265121503006,0,1,-0.008997265121503006,-1
2016-06-06,11.787949562072754,0.01868073481128185,0,2,0.01868073481128185,1
2016-06-07,11.798100471496582,0.0008611259634574431,1,0,0.0008611259634574431,1
2016-06-08,11.704090118408203,-0.007968261782097974,2,0,-0.007968261782097974,-1
2016-06-09,11.657159805297852,-0.004009736138013809,0,1,-0.004009736138013809,-1
2016-06-10,11.378020286560059,-0.02394575723418768,0,2,-0.02394575723418768,-1
2016-06-13,11.218759536743164,-0.013997228498969783,0,3,-0.013997228498969783,-1
2016-06-14,10.77068042755127,-0.0399401651960154,0,4,-0.0399401651960154,-1
2016-06-15,10.98019027709961,0.019451867591616212,0,5,0.019451867591616212,1
2016-06-16,10.677129745483398,-0.02760066300929931,1,0,-0.02760066300929931,-1
2016-06-17,10.548760414123535,-0.0120228314556321,0,1,-0.0120228314556321,-1
2016-06-20,11.134599685668945,0.05553631408303117,0,2,0.05553631408303117,1
2016-06-21,10.855449676513672,-0.02507050249094811,1,0,-0.02507050249094811,-1
2016-06-22,11.119460105895996,0.02432054288396035,0,1,0.02432054288396035,1
2016-06-23,11.171529769897461,0.004682751096328541,1,0,0.004682751096328541,1
2016-06-24,10.265979766845703,-0.08105872890316523,2,0,-0.08105872890316523,-1
2016-06-27,9.31229019165039,-0.09289805716111799,0,1,-0.09289805716111799,-1
2016-06-28,9.654709815979004,0.03677072098071377,0,2,0.03677072098071377,1
2016-06-29,10.378000259399414,0.07491581385732893,1,0,0.07491581385732893,1
2016-06-30,10.648670196533203,0.026081126456770187,2,0,0.026081126456770187,1
2016-07-01,11.048609733581543,0.037557697784512456,3,0,0.037557697784512456,1
2016-07-04,11.017129898071289,-0.0028492123687356985,4,0,-0.0028492123687356985,-1
2016-07-05,10.730719566345215,-0.02599681898787587,0,1,-0.02599681898787587,-1
2016-07-06,10.87483024597168,0.013429731224962715,0,2,0.013429731224962715,1
2016-07-07,11.08827018737793,0.019626967647178972,1,0,0.019626967647178972,1
2016-07-08,11.560279846191406,0.04256837638667732,2,0,0.04256837638667732,1
2016-07-11,11.915410041809082,0.030719861486283584,3,0,0.030719861486283584,1
2016-07-12,12.068610191345215,0.01285731242135868,4,0,0.01285731242135868,1
2016-07-13,12.026829719543457,-0.0034619124438802773,5,0,-0.0034619124438802773,-1
2016-07-14,12.183659553527832,0.01303999787487875,0,1,0.01303999787487875,1
2016-07-15,12.124919891357422,-0.004821183808718765,1,0,-0.004821183808718765,-1
2016-07-18,12.398770332336426,0.022585752601483433,0,1,0.022585752601483433,1
2016-07-19,12.275400161743164,-0.00995019403428321,1,0,-0.00995019403428321,-1
2016-07-20,12.663229942321777,0.031594064182714154,0,1,0.031594064182714154,1
2016-07-21,12.688360214233398,0.0019845072723219115,1,0,0.0019845072723219115,1
2016-07-22,12.66292953491211,-0.002004252629332015,2,0,-0.002004252629332015,-1
2016-07-25,12.674429893493652,0.0009081909956014655,0,1,0.0009081909956014655,1
2016-07-26,12.669289588928223,-0.0004055649531082839,1,0,-0.0004055649531082839,-1
2016-07-27,13.02593994140625,0.028150777513974212,0,1,0.028150777513974212,1
2016-07-28,13.077099800109863,0.003927536817591948,1,0,0.003927536817591948,1
2016-07-29,13.299779891967773,0.0170282474907808,2,0,0.0170282474907808,1
2016-08-01,13.5378999710083,0.017904061644233416,3,0,0.017904061644233416,1
2016-08-02,13.051070213317871,-0.03596050781384008,4,0,-0.03596050781384008,-1
2016-08-03,13.153400421142578,0.007840752225843017,0,1,0.007840752225843017,1
2016-08-04,13.34414005279541,0.014501165139490402,1,0,0.014501165139490402,1
2016-08-05,13.828550338745117,0.036301349059074894,2,0,0.036301349059074894,1
2016-08-08,13.65779972076416,-0.012347687486991665,3,0,-0.012347687486991665,-1
2016-08-09,13.929070472717285,0.019861965872929543,0,1,0.019861965872929543,1
2016-08-10,13.562129974365234,-0.02634350217918513,1,0,-0.02634350217918513,-1
2016-08-11,13.851869583129883,0.021363871995940587,0,1,0.021363871995940587,1
2016-08-12,13.87639045715332,0.00177022125975701,1,0,0.00177022125975701,1
2016-08-15,14.160380363464355,0.020465690064568554,2,0,0.020465690064568554,1
2016-08-16,13.93451976776123,-0.01595017859024994,3,0,-0.01595017859024994,-1
2016-08-17,13.667180061340332,-0.019185426615089596,0,1,-0.019185426615089596,-1
2016-08-18,13.95298957824707,0.02091210590802084,0,2,0.02091210590802084,1
2016-08-19,13.990229606628418,0.0026689641078356807,1,0,0.0026689641078356807,1
2016-08-22,13.803420066833496,-0.01335285731882585,2,0,-0.01335285731882585,-1
2016-08-23,14.083780288696289,0.020310924430709365,0,1,0.020310924430709365,1
2016-08-24,13.938460350036621,-0.01031824806130377,1,0,-0.01031824806130377,-1
2016-08-25,13.750439643859863,-0.013489345412261655,0,1,-0.013489345412261655,-1
2016-08-26,13.941479682922363,0.013893376794523515,0,2,0.013893376794523515,1
2016-08-30,13.618289947509766,-0.023181881892242018,1,0,-0.023181881892242018,-1
2016-08-31,13.582110404968262,-0.00265668763706417,0,1,-0.00265668763706417,-1
2016-09-01,13.513680458068848,-0.005038241102382934,0,2,-0.005038241102382934,-1
2016-09-02,13.83491039276123,0.023770721506188863,0,3,0.023770721506188863,1
2016-09-05,13.736510276794434,-0.007112450545272986,1,0,-0.007112450545272986,-1
2016-09-06,13.948450088500977,0.015428941371272487,0,1,0.015428941371272487,1
2016-09-07,14.048810005187988,0.007195058666034093,1,0,0.007195058666034093,1
2016-09-08,13.924530029296875,-0.008846299141722191,2,0,-0.008846299141722191,-1
2016-09-09,13.396519660949707,-0.0379194390931864,0,1,-0.0379194390931864,-1
2016-09-12,13.162179946899414,-0.017492581654127926,0,2,-0.017492581654127926,-1
2016-09-13,13.015640258789062,-0.01113339041872552,0,3,-0.01113339041872552,-1
2016-09-14,13.496729850769043,0.03696242231765101,0,4,0.03696242231765101,1
2016-09-15,13.799790382385254,0.022454367462866776,1,0,0.022454367462866776,1
2016-09-16,13.800700187683105,6.59289215736436e-05,2,0,6.59289215736436e-05,1
2016-09-19,13.97721004486084,0.012789920422680234,3,0,0.012789920422680234,1
2016-09-20,13.847319602966309,-0.009293016380067187,4,0,-0.009293016380067187,-1
2016-09-21,13.907569885253906,0.004351042946585171,0,1,0.004351042946585171,1
2016-09-22,14.485540390014648,0.04155797954131146,1,0,0.04155797954131146,1
2016-09-23,14.438920021057129,-0.0032184073015084635,2,0,-0.0032184073015084635,-1
2016-09-26,13.936639785766602,-0.034786551525877396,0,1,-0.034786551525877396,-1
2016-09-27,14.187479972839355,0.01799861307522166,0,2,0.01799861307522166,1
2016-09-28,14.231220245361328,0.0030830191553192776,1,0,0.0030830191553192776,1
2016-09-29,14.200039863586426,-0.0021909844157647074,2,0,-0.0021909844157647074,-1
2016-09-30,14.415149688720703,0.015148536708399662,0,1,0.015148536708399662,1
2016-10-03,14.290109634399414,-0.008674211300013668,1,0,-0.008674211300013668,-1
2016-10-04,14.389260292053223,0.006938411264188815,0,1,0.006938411264188815,1
2016-10-05,14.487059593200684,0.006796687193258544,1,0,0.006796687193258544,1
2016-10-06,14.281180381774902,-0.014211249018566074,2,0,-0.014211249018566074,-1
2016-10-07,14.291780471801758,0.0007422418696134692,0,1,0.0007422418696134692,1
2016-10-10,14.610879898071289,0.022327478853955807,1,0,0.022327478853955807,1
2016-10-11,14.038370132446289,-0.03918379793817717,2,0,-0.03918379793817717,-1
2016-10-12,13.886679649353027,-0.010805419835929975,0,1,-0.010805419835929975,-1
2016-10-13,13.588470458984375,-0.021474477549609627,0,2,-0.021474477549609627,-1
2016-10-14,13.91726016998291,0.024196226646034935,0,3,0.024196226646034935,1
2016-10-17,13.730460166931152,-0.013422182295237395,1,0,-0.013422182295237395,-1
2016-10-18,14.140999794006348,0.029899917561681644,0,1,0.029899917561681644,1
2016-10-19,14.014599800109863,-0.008938547184624057,1,0,-0.008938547184624057,-1
2016-10-20,13.867759704589844,-0.010477651707105351,0,1,-0.010477651707105351,-1
2016-10-21,14.095589637756348,0.01642874826357854,0,2,0.01642874826357854,1
2016-10-24,14.57742977142334,0.034183751517307126,1,0,0.034183751517307126,1
2016-10-25,14.576669692993164,-5.214077118487204e-05,2,0,-5.214077118487204e-05,-1
2016-10-26,14.387149810791016,-0.013001589951184056,0,1,-0.013001589951184056,-1
2016-10-27,14.172189712524414,-0.014941117670532078,0,2,-0.014941117670532078,-1
2016-10-28,14.00702953338623,-0.011653822203087416,0,3,-0.011653822203087416,-1
2016-10-31,13.847479820251465,-0.011390688707728747,0,4,-0.011390688707728747,-1
2016-11-01,13.424070358276367,-0.030576644087675464,0,5,-0.030576644087675464,-1
2016-11-02,13.256030082702637,-0.012517833346286644,0,6,-0.012517833346286644,-1
2016-11-03,12.847009658813477,-0.030855423632666468,0,7,-0.030855423632666468,-1
2016-11-04,12.783729553222656,-0.0049256680948635,0,8,-0.0049256680948635,-1
2016-11-07,13.394700050354004,0.0477928209125269,0,9,0.0477928209125269,1
2016-11-08,13.560310363769531,0.01236386875353368,1,0,0.01236386875353368,1
2016-11-09,13.664759635925293,0.007702572386162343,2,0,0.007702572386162343,1
2016-11-10,13.124329566955566,-0.03954918222995385,3,0,-0.03954918222995385,-1
2016-11-11,12.989609718322754,-0.01026489375670736,0,1,-0.01026489375670736,-1
2016-11-14,12.760720252990723,-0.01762096554826942,0,2,-0.01762096554826942,-1
2016-11-15,13.297209739685059,0.04204225749472079,0,3,0.04204225749472079,1
2016-11-16,13.563639640808105,0.02003652693601543,1,0,0.02003652693601543,1
2016-11-17,13.724100112915039,0.011830192806373763,2,0,0.011830192806373763,1
2016-11-18,13.737730026245117,0.0009931371250528898,3,0,0.0009931371250528898,1
2016-11-21,14.043510437011719,0.02225843790658466,4,0,0.02225843790658466,1
2016-11-22,14.221229553222656,0.012654892593133793,5,0,0.012654892593133793,1
2016-11-23,13.929679870605469,-0.020501017969372426,6,0,-0.020501017969372426,-1
2016-11-24,14.14706039428711,0.015605564930487592,0,1,0.015605564930487592,1
2016-11-25,14.205789566040039,0.004151333924936607,1,0,0.004151333924936607,1
2016-11-28,14.191559791564941,-0.0010016883897192574,2,0,-0.0010016883897192574,-1
2016-11-29,14.317509651184082,0.008874983544374215,0,1,0.008874983544374215,1
2016-11-30,13.993860244750977,-0.022605146727199155,1,0,-0.022605146727199155,-1
2016-12-01,13.252400398254395,-0.05298465423611043,0,1,-0.05298465423611043,-1
