portfolio,policy,family,currency,cost_model,start,end,years,cagr,volatility,sharpe,sortino,max_drawdown,ulcer_index,time_underwater,terminal_wealth,trades_per_year,turnover_per_year,cost_drag_bps,total_cost,mean_abs_weight_deviation,max_abs_weight_deviation,mean_equity_weight,max_equity_weight,allocation_effect_bps,rebalancing_effect_bps,cost_effect_bps
60/20/20,Quarterly,calendar,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09176083825667813,0.1200066093489316,0.5107637322244326,0.5154463044114623,-0.29380250519656936,0.07078109062475071,0.912447136815636,2107272.232925398,4.003657560864099,0.15037939121607347,11.378943358304472,19167.23662492081,0.012947773450013399,0.10550719024699036,0.6009307339343243,0.6602223183327931,0.26156716070646624,5.6114345345892325,10.890044612905658
60/20/20,Semi-annual,calendar,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09075818204277408,0.11879241732514027,0.5070350751764054,0.5115295258232828,-0.2970138547270862,0.07214677388801596,0.9138187221396731,2041112.443347777,2.016230426334438,0.09929590653939216,7.1345121033949965,12477.204584389965,0.016150215045129927,0.13854189664676925,0.5985338358888604,0.6497876375326616,-0.13152321444165338,-8.266468484212641,15.134475867815134
60/20/20,Annual,calendar,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09201825009101516,0.11816694104031973,0.5188746888033,0.5232724907672559,-0.289230556307118,0.06982087679461577,0.9131329294776546,2124590.596065159,1.008115213167219,0.07626852305511203,5.1513001096248345,9009.585885732979,0.02249147361065081,0.17927740045636337,0.6000173724141868,0.68568358508671,0.42982900821053605,1.789647781775816,17.117687861585296
60/20/20,Daily (constant mix),control,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.06416074248980719,0.1220690769267725,0.29438778009541694,0.29629075089171975,-0.3520320479406319,0.09818518116431083,0.9370213738712996,866251.4845457101,252.0,1.149703677562741,293.7623347147356,220001.83615852578,0.002281158090402264,0.0394613875133855,0.6000202199982867,0.6394613875133855,-0.09868186971573323,12.354117252733054,-271.4933467435254
60/20/20,Band 5pp (daily check),threshold,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09351851245111287,0.12231003297876103,0.516584703516243,0.5211114158849937,-0.2930447426677476,0.07003976692925047,0.912332838038633,2228310.87239767,0.9793119213624414,0.1015097989368126,6.5737485916295135,12757.098075199516,0.02377292091748035,0.05906481366222052,0.6127795042790414,0.6542355717679326,2.916992915600325,15.727555957367745,15.695239379580617
60/20/20,Band 25% rel (daily check),threshold,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.0937089629347938,0.12239450854549738,0.5177382723792628,0.5223980950773842,-0.29820768254555685,0.07224220713825111,0.9126757343696422,2241824.294312509,0.5760658360955537,0.07541026257355324,4.799002193773827,9351.622045888804,0.031001407184815057,0.09905231760339052,0.6194742003328386,0.6990523176033905,3.963030865015149,14.811276446906607,17.469985777436303
60/20/20,5/25 rule (daily check),threshold,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09351851245111287,0.12231003297876103,0.516584703516243,0.5211114158849937,-0.2930447426677476,0.07003976692925047,0.912332838038633,2228310.87239767,0.9793119213624414,0.1015097989368126,6.5737485916295135,12757.098075199516,0.02377292091748035,0.05906481366222052,0.6127795042790414,0.6542355717679326,2.916992915600325,15.727555957367745,15.695239379580617
60/20/20,Band 5pp (monthly check),hybrid,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09336562193182796,0.12132500973223147,0.5186429046321589,0.5236927103155735,-0.29589068991428413,0.07121738602310748,0.9126757343696422,2217519.797099958,0.7200822951194422,0.08362642386537777,5.3427077757906005,11336.7130530982,0.024074260144450032,0.09817065615173906,0.6129140363373907,0.6696370441868956,2.948901813037974,12.935701051242088,16.92628019541953
60/20/20,5/25 rule (monthly check),hybrid,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09336562193182796,0.12132500973223147,0.5186429046321589,0.5236927103155735,-0.29589068991428413,0.07121738602310748,0.9126757343696422,2217519.797099958,0.7200822951194422,0.08362642386537777,5.3427077757906005,11336.7130530982,0.024074260144450032,0.09817065615173906,0.6129140363373907,0.6696370441868956,2.948901813037974,12.935701051242088,16.92628019541953
60/20/20,5/25 rule (annual check),hybrid,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09389345689456796,0.1187067024621442,0.5315220591644123,0.5353932462958284,-0.28247555918266365,0.06755691523706352,0.912332838038633,2254990.94873965,0.43204937707166535,0.06445553942388729,4.057593593378428,7390.692198177441,0.03334077096310359,0.17927740045636317,0.6056270436608321,0.7093188507791214,1.9191816455177424,17.958656663750183,18.211394377831702
60/20/20,Drawdown trigger -15%,opportunistic,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09501580846048152,0.12435169200527914,0.5211729089281766,0.5222917712948365,-0.29830169795509875,0.07353029311729675,0.9134758258086638,2336722.161745771,0.34563950165733226,0.050880816841681234,3.195852177140246,5481.361482568553,0.058876874754999906,0.1779533640633655,0.649383128706928,0.7751130768557827,11.26459216700848,18.97502038515686,19.073135794069884
60/20/20,Drawdown trigger -20%,opportunistic,GBP,us_listed_fx,1991-11-01,2026-08-04,34.72,0.09525117854982867,0.12576278023341786,0.5184547286579506,0.5180478317543367,-0.3051124891046574,0.07765945059509208,0.9135901245856669,2354223.468487006,0.17281975082866613,0.03335384350867914,2.10979454902116,3034.8636010467217,0.08111818648940762,0.186115558686266,0.6595053408902818,0.7861155586862659,13.805221209919338,17.70203460759845,20.15919342218897
60/20/20,Never (drift),calendar,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09063109450691242,0.13372528862267144,0.46367979049760716,0.46197546399644185,-0.3731521842333856,0.0956996527853602,0.9171333866727626,203287.2078441652,0.0,0.0,6.661338147750939e-12,0.0,0.11276228565540178,0.21862657307694855,0.7091902965154903,0.8186265730769485,17.152204398243054,-33.95558355890227,84.30917356267554
60/20/20,Monthly,calendar,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.08388051506671079,0.12080006015215654,0.44819521076314134,0.4516538943256273,-0.3132271601236466,0.07874534108507722,0.9187335695508058,163867.73211719978,12.010972682592296,0.24895648611761542,84.30917356268219,7622.914218675394,0.007423185467527793,0.07463872763948726,0.6001876146363047,0.6432717346765592,0.0,0.0,-0.0
60/20/20,Quarterly,calendar,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09030081389322753,0.11999403842151846,0.499642674771125,0.5040634201660631,-0.2962597273526074,0.07208508533918112,0.9131329294776546,201160.74647849184,4.003657560864099,0.1503793912160736,25.979186992810543,2608.1167959911213,0.0129477734500134,0.10550719024699039,0.6009307339343242,0.6602223183327931,0.26156716070646624,5.6114345345892325,58.32998656987165
60/20/20,Semi-annual,calendar,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09015776256814179,0.11879191034444886,0.5023957468191128,0.5067630817386596,-0.2982784691486823,0.07269419651433744,0.9146188135786947,200246.45151841606,2.016230426334438,0.09929590653939219,13.138706849717963,1336.8127547258255,0.016150215045129927,0.13854189664676952,0.5985338358888604,0.6497876375326611,-0.13152321444165338,-8.266468484212641,71.17046671296423
60/20/20,Annual,calendar,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09186879944056181,0.11817318938695613,0.51769157683889,0.5220136258352742,-0.28942484511869904,0.06991653968411993,0.9133615270316607,211451.89759119795,1.008115213167219,0.07626852305511206,6.645806614158367,691.0702779661792,0.0224914736106508,0.17927740045636298,0.6000173724141868,0.68568358508671,0.4298290082127565,1.7896477817735956,77.66336694852383
60/20/20,Daily (constant mix),control,GBP,small_pot,1991-11-01,2026-08-04,34.72,-1.0,0.24740725355407012,-0.9995407050991227,-0.9910084734268435,-1.0,0.9729852398746625,0.9998857012229969,0.0,19.327008801005828,0.06123377039454334,10935.369759612808,11982.434280872938,0.00012149557617964943,0.009043830130076383,0.6000022568419596,0.6079381456294661,-0.1065509529318831,12.361986335949204,-10851.060586050125
60/20/20,Band 5pp (daily check),threshold,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09358793055942982,0.12230325001255389,0.5171244555511817,0.5216527969466394,-0.29355268431695436,0.07016898101339213,0.9121042404846268,223322.7249225069,0.9793119213624414,0.10150979893681264,5.879567508459971,704.9732810019524,0.023772920917480365,0.059064813662220536,0.6127795042790414,0.6542355717679326,2.916992915600325,15.727555957367745,78.42960605422222
60/20/20,Band 25% rel (daily check),threshold,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09384060705894237,0.12239789284803784,0.5187100765060849,0.5233544698262714,-0.29829837020571015,0.07225286590348737,0.912447136815636,225121.15945530494,0.5760658360955537,0.0754102625735534,3.4825609522881606,429.1849660902056,0.03100140718481522,0.09905231760339053,0.6194742003328388,0.6990523176033905,3.963030865015149,14.811276446906607,80.82661261039404
60/20/20,5/25 rule (daily check),threshold,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09358793055942982,0.12230325001255389,0.5171244555511817,0.5216527969466394,-0.29355268431695436,0.07016898101339213,0.9121042404846268,223322.7249225069,0.9793119213624414,0.10150979893681264,5.879567508459971,704.9732810019524,0.023772920917480365,0.059064813662220536,0.6127795042790414,0.6542355717679326,2.916992915600325,15.727555957367745,78.42960605422222
60/20/20,Band 5pp (monthly check),hybrid,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09349133629221429,0.12132005606627236,0.5196064886306143,0.524706303504676,-0.2959591695114131,0.07122499371458,0.9126757343696422,222638.90482877777,0.7200822951194422,0.08362642386537773,4.085564171927292,534.9491134256613,0.024074260144450115,0.09817065615173892,0.6129140363373908,0.669637044186896,2.948901813037974,12.935701051242088,80.2236093907549
60/20/20,5/25 rule (monthly check),hybrid,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09349133629221429,0.12132005606627236,0.5196064886306143,0.524706303504676,-0.2959591695114131,0.07122499371458,0.9126757343696422,222638.90482877777,0.7200822951194422,0.08362642386537773,4.085564171927292,534.9491134256613,0.024074260144450115,0.09817065615173892,0.6129140363373908,0.669637044186896,2.948901813037974,12.935701051242088,80.2236093907549
60/20/20,5/25 rule (annual check),hybrid,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.0940436996303915,0.1187116441766353,0.5326617573196243,0.5365705029488281,-0.2821655206089616,0.06746928063352618,0.912332838038633,226576.8673997593,0.43204937707166535,0.06445553942388732,2.5551662351430693,324.95679298143193,0.03334077096310365,0.17927740045636303,0.6056270436608321,0.7093188507791214,1.9191816455177424,17.958656663750183,81.75400732753913
60/20/20,Drawdown trigger -15%,opportunistic,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09514737615971791,0.12433456493534474,0.5221931162940701,0.5234148069402539,-0.2984158599945588,0.07354514852335946,0.9132472282546577,234648.94461520092,0.34563950165733226,0.050880816841681394,1.8801751847763448,256.1572076916845,0.05887687475499992,0.1779533640633659,0.6493831287069282,0.7751130768557828,11.26459216700848,18.97502038515686,82.42899837790586
60/20/20,Drawdown trigger -20%,opportunistic,GBP,small_pot,1991-11-01,2026-08-04,34.72,0.09533821978285051,0.1257455102503427,0.5191399266154558,0.5188077523889654,-0.30532687811431025,0.07771099796515789,0.9134758258086638,236072.77429156718,0.17281975082866613,0.03335384350867924,1.2393822188028203,132.7379132918833,0.08111818648940784,0.18611555868626667,0.6595053408902819,0.7861155586862667,13.805221209917118,17.70203460760067,83.06979134387937
60/20/20,Never (drift),calendar,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09063109450691309,0.1337252886226715,0.46367979049760955,0.4619754639964443,-0.3731521842333819,0.09569965278535937,0.9171333866727626,2032872.078441665,0.0,0.0,0.0,0.0,0.11276228565540201,0.21862657307694905,0.7091902965154906,0.818626573076949,17.181385954423423,-31.902090454749565,8.585180060980413
60/20/20,Monthly,calendar,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09124464695084766,0.1208852065261078,0.5040122298863304,0.5087999428443265,-0.2984754779342992,0.07164667711973591,0.9129043319236484,2072955.6572565145,12.010972682592296,0.24622909987954916,8.585180060980413,9588.652569392127,0.007162139321862428,0.07790985484795016,0.6000363735502872,0.649481358913683,0.0,0.0,-0.0
60/20/20,Quarterly,calendar,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09234929820917359,0.12009820304888676,0.5149562818814947,0.5197388999723388,-0.2912625717769055,0.06998430516451498,0.9118756429306206,2147066.421671141,4.003657560864099,0.1497431464534774,3.1414868186030454,3826.1102548784384,0.012749724053456186,0.10048101493278792,0.6008641499161341,0.6631745261732593,0.3130250479621566,5.289794292919758,5.443693242377368
60/20/20,Semi-annual,calendar,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09135468572548566,0.11894261690494351,0.5111440665898248,0.5156558199222272,-0.2958729319588237,0.07180007969829627,0.9134758258086638,2080225.24878203,2.016230426334438,0.10166225078465888,1.7238266311014883,2173.439221953232,0.016289347707627678,0.13458209905062538,0.5987795817365685,0.6495345409551214,-0.011489630462602207,-5.749476053036329,6.861353429878925
60/20/20,Annual,calendar,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09242454891371188,0.11821278106555515,0.521870551667805,0.526143485701165,-0.28781773940849287,0.06947966358219283,0.9127900331466453,2152207.531366242,1.008115213167219,0.07684130071695965,0.9870154611557602,1308.6934450209446,0.022793772169244275,0.17751771301194286,0.5998552803284504,0.6854464206586607,0.45659152683397153,3.7442635019835357,7.598164599824653
60/20/20,Daily (constant mix),control,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.07199899201999971,0.12206806716228678,0.35449823069962,0.35785860837965144,-0.3380442155030893,0.09055366211690752,0.9285632643730712,1117624.8485503946,251.9711967081952,1.149690452589763,215.37979099627736,162242.23221639032,0.002281194491398497,0.03946138751338546,0.6000201573565987,0.6394613875133854,-0.06951959635514982,14.407581223172539,-206.79461093529693
60/20/20,Band 5pp (daily check),threshold,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09407415813932296,0.12228964015339892,0.5208039807701123,0.5255224401173507,-0.2915783307369164,0.06956311234912933,0.9121042404846268,2267959.7188563882,0.9793119213624414,0.10150979893681272,1.0172917095285783,1600.6064180040462,0.023772920917480345,0.05906481366222066,0.6127795042790414,0.6542355717679326,2.9461744717806937,17.78104906152045,7.567888351451835
60/20/20,Band 25% rel (daily check),threshold,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09412173429971049,0.12238323121328173,0.5208577447597075,0.5255656010433712,-0.29781112800934395,0.07197945822557099,0.912332838038633,2271386.246723166,0.5760658360955537,0.07541026257355321,0.6712885446069627,1084.2833414233924,0.031001407184815057,0.0990523176033906,0.6194742003328387,0.6990523176033906,3.992212421195518,16.86476955105931,7.91389151637345
60/20/20,5/25 rule (daily check),threshold,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09407415813932296,0.12228964015339892,0.5208039807701123,0.5255224401173507,-0.2915783307369164,0.06956311234912933,0.9121042404846268,2267959.7188563882,0.9793119213624414,0.10150979893681272,1.0172917095285783,1600.6064180040462,0.023772920917480345,0.05906481366222066,0.6127795042790414,0.6542355717679326,2.9461744717806937,17.78104906152045,7.567888351451835
60/20/20,Band 5pp (monthly check),hybrid,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09343438379346192,0.12155097707117489,0.5184234892244113,0.5227001872260322,-0.2938591751193518,0.07052158799789406,0.912332838038633,2222366.742584501,0.6624757115098868,0.07888158161182655,0.7337624827297162,1106.1088010349733,0.026208025938491766,0.09586724370900188,0.6139186295102138,0.6774281721527808,3.1287758792153397,10.917174968676502,7.851417578250697
60/20/20,5/25 rule (monthly check),hybrid,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09343438379346192,0.12155097707117489,0.5184234892244113,0.5227001872260322,-0.2938591751193518,0.07052158799789406,0.912332838038633,2222366.742584501,0.6624757115098868,0.07888158161182655,0.7337624827297162,1106.1088010349733,0.026208025938491766,0.09586724370900188,0.6139186295102138,0.6774281721527808,3.1287758792153397,10.917174968676502,7.851417578250697
60/20/20,5/25 rule (annual check),hybrid,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09492935511948519,0.11882211354254978,0.5390908072160112,0.5430570974445794,-0.2822728636932107,0.06761407094840344,0.9113041490456052,2330325.573612405,0.40324608526688765,0.06464938238062715,0.5292284338676012,865.6543838186967,0.034904111252906975,0.17751771301194275,0.6056714673356722,0.7095840568045423,2.4953547674133603,26.29577529184912,8.055951627112812
60/20/20,Drawdown trigger -15%,opportunistic,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.09526340208952355,0.12389883403624159,0.5244484487079953,0.5260639321207344,-0.2976617487322146,0.07337944892282988,0.9127900331466453,2355135.837519141,0.34563950165733226,0.05078485647695203,0.4054364319916459,628.1341577399563,0.057791873152421055,0.1877893450137672,0.647563225670718,0.7751130768557827,10.884943603162167,21.122864154607957,8.179743628988767
60/20/20,Drawdown trigger -20%,opportunistic,GBP,base+exec_lag1,1991-11-01,2026-08-04,34.72,0.0956326478841174,0.12541777540163782,0.5223036928343097,0.522700074617664,-0.3028389992614444,0.07658619540757161,0.9119899417076237,2382858.905082596,0.17281975082866613,0.034652373303798764,0.2862124884805972,388.1040398162222,0.07830933227316697,0.18603036557925323,0.6565474765589475,0.7860303655792532,13.002385707812092,22.578656052385515,8.298967572499816
60/20/20,Never (drift),calendar,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10111899343106612,0.12375243458191895,0.7266539196804356,0.7219536230789229,-0.1883824797084399,0.04332342520521425,0.9005417118093174,583621.4932984086,0.0,0.0,0.0,0.0,0.06476469695021725,0.18612380189902542,0.6069100901119742,0.7081874123162175,11.39170592284744,-41.76962419503827,12.568608700613826
60/20/20,Monthly,calendar,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10289992438822382,0.1243461974379601,0.7367066631535519,0.7376599391635686,-0.1906803873460079,0.0404963856340268,0.8946912242686891,601152.4992625974,12.01300108342362,0.28026766290574917,12.568608700613826,4467.6616852071475,0.008297930481635931,0.07463872763948717,0.6002805597362172,0.6432717346765593,0.0,0.0,-0.0
60/20/20,Quarterly,calendar,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.103759066098571,0.12312800580664576,0.7491028651815924,0.7493147177254458,-0.19479169101708393,0.04044758001847242,0.8938244853737811,609786.5719184827,3.9861321776814735,0.16011094243981522,4.461333738383644,1620.571537825296,0.014507552161808691,0.10550719024699028,0.6009116020980205,0.658129071332676,0.659784566581223,-0.17564242533962826,8.107274962230182
60/20/20,Semi-annual,calendar,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10252012007193456,0.12144886464010969,0.7485289606125533,0.747981439164304,-0.18747349064780583,0.04020248807128335,0.895774647887324,597372.5547521159,2.020368364030336,0.10715861473557574,2.3879763587464353,876.2165289161755,0.01820180983733623,0.1385418966467695,0.598788971445416,0.6497876375326614,0.8371609180790607,-14.815836422839013,10.18063234186739
60/20/20,Annual,calendar,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10245503246788656,0.12138222180235585,0.7483900217660411,0.7494434441042264,-0.1883824797084399,0.03993902991143483,0.896208017334778,596727.039871223,0.9828819068255689,0.07422123909925926,1.2526226205289426,471.1240295658885,0.024145161258321758,0.13577884748270347,0.5996815105893955,0.6856835850867098,2.15374314223693,-17.91864842569435,11.315986080084883
60/20/20,Daily (constant mix),control,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.0761182749323388,0.1263002753086818,0.5325535560058188,0.5336995124029261,-0.20397740293092526,0.04820747456266174,0.9191765980498375,383237.48463890725,252.0,1.2794717019621147,296.46944819742725,84230.06605110853,0.0025386343292899106,0.03946138751338543,0.6000194462250695,0.6394613875133854,-0.3063583149964799,16.39070325295977,-283.90083949681343
60/20/20,Band 5pp (daily check),threshold,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10417240544590434,0.1256930363445985,0.739337932767494,0.7398930719994158,-0.19411608860154395,0.040339745043534894,0.8940411700975082,613982.132246837,0.9282773564463705,0.09806338094677318,1.5689597890822249,487.6584014728587,0.02121218214044033,0.06587017782160615,0.6085813000754474,0.6550528032912839,3.7741183890438457,-2.0489567237702566,10.999648911531601
60/20/20,Band 25% rel (daily check),threshold,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10397290521635671,0.1260769291189518,0.7360424297287189,0.7352988593973365,-0.18754219413596374,0.040411497624263014,0.8964247020585049,611953.7291308428,0.49144095341278443,0.06460233891770116,0.8063384305367904,290.9869384503344,0.02728731452511651,0.09456869963174731,0.6141993522238302,0.6749803173810728,6.563767909879559,-7.596229898627627,11.762270270077035
60/20/20,5/25 rule (daily check),threshold,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10417240544590434,0.1256930363445985,0.739337932767494,0.7398930719994158,-0.19411608860154395,0.040339745043534894,0.8940411700975082,613982.132246837,0.9282773564463705,0.09806338094677318,1.5689597890822249,487.6584014728587,0.02121218214044033,0.06587017782160615,0.6085813000754474,0.6550528032912839,3.7741183890438457,-2.0489567237702566,10.999648911531601
60/20/20,Band 5pp (monthly check),hybrid,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10552576163135852,0.12445799326893521,0.7552787418250742,0.7567116352211751,-0.1883824797084399,0.04028335961693463,0.8942578548212351,627911.0186287152,0.8736728060671722,0.10118042190302086,1.4233722122103387,504.6405402295918,0.02333317659475592,0.11011752348978168,0.6112984299481145,0.669637044186896,4.422493451619047,10.690642491324454,11.145236488403487
60/20/20,5/25 rule (monthly check),hybrid,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10552576163135852,0.12445799326893521,0.7552787418250742,0.7567116352211751,-0.1883824797084399,0.04028335961693463,0.8942578548212351,627911.0186287152,0.8736728060671722,0.10118042190302086,1.4233722122103387,504.6405402295918,0.02333317659475592,0.11011752348978168,0.6112984299481145,0.669637044186896,4.422493451619047,10.690642491324454,11.145236488403487
60/20/20,5/25 rule (annual check),hybrid,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10319529238203207,0.12190050705914741,0.7512317544435245,0.7511127930271806,-0.1883824797084399,0.0398239867463974,0.894907908992416,604107.7225506479,0.4368364030335861,0.05737515674876792,0.6904614306879608,259.83658974450566,0.02936220659900026,0.13577884748270347,0.6014387333786166,0.7093188507791218,4.040735103227888,-12.965202435071266,11.878147269925865
60/20/20,Drawdown trigger -15%,opportunistic,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10353974465664728,0.12583600173236692,0.7341143269994875,0.72910189375367,-0.1903614260275096,0.04109511883572963,0.8968580715059589,607571.3922780659,0.4368364030335861,0.04892629194412825,0.7306777543658605,227.17659612177252,0.05125853871099522,0.17696037491982558,0.6377297634979139,0.736598644338317,10.271081421964201,-15.710809683977534,11.837930946247965
60/20/20,Drawdown trigger -20%,opportunistic,GBP,base+acwi_only,2008-04-01,2026-08-04,18.31,0.10652038270888764,0.13142999458383364,0.7289130891253423,0.7211298707260739,-0.1954111586079228,0.04228347394240992,0.89534127843987,638337.6460370586,0.1638136511375948,0.029651386085598502,0.3841969055695671,101.06600818793949,0.09910428896767044,0.18611555868626706,0.6834655559447519,0.786115558686267,17.44181502099318,6.578356390600781,12.184411795044259
60/20/20,Never (drift),calendar,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.09063109450691242,0.13372528862267166,0.4636797904976083,0.4619754639964431,-0.3731521842333845,0.09569965278536005,0.9171333866727626,3364958.217335988,0.0,0.0,0.0,0.0,0.11276228565540282,0.21862657307694947,0.7091902965154915,0.8186265730769494,17.152204398243054,-33.95558355890893,6.878420727243206
60/20/20,Monthly,calendar,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.09162359035025469,0.12083619811864738,0.507037411706572,0.5118449750024118,-0.29889248271869107,0.0718054509367386,0.9127900331466453,3480824.12741697,12.010972682592296,0.24895648611761537,6.878420727243206,10936.316119115905,0.007423185467527793,0.07463872763948728,0.6001876146363045,0.6432717346765594,0.0,0.0,-0.0
60/20/20,Quarterly,calendar,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.09263980603106936,0.12001444178412339,0.5174454772353322,0.5223480141165839,-0.2917669539591641,0.07003597962419343,0.9117613441536175,3576340.0952456044,4.003657560864099,0.1503793912160735,2.58926561438777,4604.552526918889,0.012947773450013392,0.10550719024699028,0.6009307339343242,0.6602223183327932,0.26156716070646624,5.611434534584792,4.289155112855436
60/20/20,Semi-annual,calendar,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.09132887572908643,0.11880747417325217,0.5113899829430394,0.5159977112136807,-0.2957688362856893,0.07172013225957703,0.9135901245856669,3446257.3315429515,2.016230426334438,0.09929590653939213,1.427575240273704,2671.640739640561,0.01615021504512992,0.13854189664676947,0.5985338358888604,0.6497876375326613,-0.13152321444165338,-8.26646848421042,5.450845486969502
60/20/20,Annual,calendar,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.09244882765305129,0.11818338912090827,0.5221564686772956,0.5266234216086817,-0.2879334851195309,0.06944662487942806,0.9130186307006515,3550051.1849182528,1.008115213167219,0.07626852305511204,0.8455244892591196,1677.1621279970861,0.022491473610650785,0.17927740045636337,0.6000173724141868,0.6856835850867098,0.42982900821053605,1.7896477817713752,6.032896237984087
60/20/20,Daily (constant mix),control,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.0787493040006606,0.12206850461513198,0.4059183576353609,0.41013486406785077,-0.3236308540546293,0.0835646821376439,0.922848325522917,2543199.379076103,252.0,1.1497036775627414,147.87671960620142,168376.1002342356,0.0022811580904022644,0.03946138751338539,0.6000202199982867,0.6394613875133853,-0.09868186971573323,12.354117252733054,-140.9982988789582
60/20/20,Band 5pp (daily check),threshold,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.09408878880172611,0.12228917891282795,0.5209148397573437,0.5256395297746533,-0.29152016476017395,0.06954511907346628,0.9119899417076237,3725346.6063193856,0.9793119213624414,0.1015097989368127,0.8709850854948797,2165.67229293428,0.02377292091748039,0.05906481366222055,0.6127795042790414,0.6542355717679326,2.916992915600325,15.727555957365524,6.007435641748327
60/20/20,Band 25% rel (daily check),threshold,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.0941304328967032,0.12238275525924358,0.520924263935416,0.5256361259837237,-0.297797010428527,0.07197114221179533,0.912332838038633,3732754.0806249506,0.5760658360955537,0.07541026257355335,0.5843025746843367,1500.0930666796849,0.031001407184815116,0.09905231760339044,0.6194742003328386,0.6990523176033904,3.963030865015149,14.811276446911048,6.29411815255887
60/20/20,5/25 rule (daily check),threshold,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.09408878880172611,0.12228917891282795,0.5209148397573437,0.5256395297746533,-0.29152016476017395,0.06954511907346628,0.9119899417076237,3725346.6063193856,0.9793119213624414,0.1015097989368127,0.8709850854948797,2165.67229293428,0.02377292091748039,0.05906481366222055,0.6127795042790414,0.6542355717679326,2.916992915600325,15.727555957365524,6.007435641748327
60/20/20,Band 5pp (monthly check),hybrid,GBP,base+contrib500,1991-11-01,2026-08-04,34.72,0.09383334878257643,0.12132015338575747,0.5221848507365182,0.5274119266311331,-0.2948942180610612,0.07089654685567177,0.912332838038633,3704317.412190522,0.7200822951194422,0.0836264238653779,0.6654392683014265,1862.887779058055,0.0240742601444501,0.098170656151739,0.6129140363373909,0.6696370441868958,2.948901813037974,12.935701051237647,6.21298145894178
