start,end,Never (drift),Monthly,Quarterly,Semi-annual,Annual,Daily (constant mix),Band 5pp (daily check),Band 25% rel (daily check),5/25 rule (daily check),Band 5pp (monthly check),5/25 rule (monthly check),5/25 rule (annual check),Drawdown trigger -15%,Drawdown trigger -20%
1998-02-26,2018-03-08,-75.35938859565717,0.0,8.33189523323119,-4.591218442966394,8.499425175596542,-193.94963387503682,18.39614579962623,16.634985623928955,18.39614579962623,15.824057120159551,15.824057120159551,30.231759054897278,27.055075359947445,26.360115048067456
1998-03-27,2018-04-09,-80.65184178185802,0.0,7.912320092418046,-4.993561660671109,8.064116507096042,-192.45393294000655,17.37483563707176,15.406542309381877,17.37483563707176,15.342552132007192,15.342552132007192,29.741723040357382,23.343433721187967,20.20124795322431
1998-04-28,2018-05-08,-75.8969426893641,0.0,7.996543525534694,-4.865029116145614,8.221731160658052,-192.1597090397853,18.50637860147275,15.29912519255383,18.50637860147275,15.985516711798375,15.985516711798375,29.947618139245513,26.86166845292437,25.686197673460143
1998-05-28,2018-06-07,-77.05497476763412,0.0,8.120343530904073,-4.95498266052552,8.13201594047186,-191.3659032339865,17.721803878367748,15.457433511094631,17.721803878367748,15.172138864607554,15.172138864607554,29.858298571179276,24.61621686425275,24.874849970166757
1998-06-26,2018-07-09,-76.57878687670649,0.0,8.082219073974883,-5.026630231801388,8.144082552667964,-190.85400752028693,17.561097576286322,15.441563771740885,17.561097576286322,14.979471074503259,14.979471074503259,29.894781741954812,24.192956785884512,25.896549003991964
1998-07-28,2018-08-07,-74.79118252895711,0.0,8.203358659637505,-5.061750754324912,8.206699777619786,-190.28273285126795,17.09275299879076,15.631331968182227,17.09275299879076,14.943173354737826,14.943173354737826,29.968147528807165,24.20845465971988,28.358107165809
1998-08-26,2018-09-06,-70.06523599299098,0.0,7.878823748095343,-5.408831292668115,8.969885611063155,-189.63465794648914,16.210279889974366,15.342237871260878,16.210279889974366,15.543492594924935,15.543492594924935,30.77051115582652,29.598694365722267,33.22777572664748
1998-09-25,2018-10-05,-61.66740989798303,0.0,7.720747981689868,-5.8753951492263035,9.708311958955829,-188.83473121229954,15.95546935156067,15.079825091004473,15.95546935156067,16.962099690460697,16.962099690460697,31.540558585236855,32.370743625769194,40.5691492782978
1998-10-26,2018-11-05,-70.3632785286179,0.0,6.47211154249705,-4.37969759861323,10.17330235911329,-186.8780784427826,16.779344679385133,16.218311720173073,16.779344679385133,16.769520204327204,16.769520204327204,31.953135777242903,31.163926134245568,35.21860557929912
1998-11-24,2018-12-06,-78.86661393625482,0.0,5.826875241723428,-2.7822045059555656,10.442043265153078,-184.67425065152642,16.633854325138753,17.489589540862216,16.633854325138753,16.625964700809348,16.625964700809348,32.157812664861396,30.045629329782386,31.599824098267337
1998-12-24,2019-01-08,-88.28153130584049,0.0,5.572861854417077,-2.849022001132351,9.546956680404062,-184.3983978943653,17.11034075124962,16.723155077178475,17.11034075124962,14.590523244661924,14.590523244661924,30.886784432380132,26.4227231716041,25.134524594983
1999-01-27,2019-02-07,-87.64762186001195,0.0,5.3168073976817,-2.821288675525224,9.41514420505607,-183.70782888663007,16.68167468728221,16.228109153884063,16.68167468728221,13.740512995981113,13.740512995981113,30.163054795626643,26.417555546889293,27.408575375118538
1999-02-26,2019-03-11,-83.4082995122798,0.0,5.486444306512794,-2.6462522824077794,9.582061939157338,-182.9232576529405,16.890659592609936,16.335289791920005,16.890659592609936,14.52019817339778,14.52019817339778,30.37906252743694,26.904821960067604,30.420822936236824
1999-03-29,2019-04-09,-87.4442275318521,0.0,5.8650666086768055,-2.2018817701718874,10.035098659526565,-182.0889611619503,17.48414773124818,16.003762339287242,17.48414773124818,12.908680303966857,12.908680303966857,29.265380071388236,26.386877604933634,31.573392091401864
1999-04-28,2019-05-09,-92.0248147846836,0.0,5.792585346200418,-2.7327156034751,9.4786504338229,-180.95841501588828,16.943142891199248,15.341250722333832,16.943142891199248,12.883376272385672,12.883376272385672,28.114782252353088,25.000202843128427,29.319325625114523
1999-05-27,2019-06-10,-93.79015580915917,0.0,5.400546850744536,-3.371501976949798,8.884403428013332,-181.26933208328035,16.31412803427601,14.915622331821421,16.31412803427601,12.399313993793903,12.399313993793903,27.928426561802944,24.615672567551705,27.450369050860957
1999-06-28,2019-07-10,-101.0077605126547,0.0,4.9478363789412505,-4.20069241156229,8.077554583856283,-180.55396462818064,15.607213889046179,13.69152910941418,15.607213889046179,11.960349618329591,11.960349618329591,25.8488591011119,22.74577222170837,24.328874302064207
1999-07-28,2019-08-08,-109.70195309818465,0.0,5.067142844523698,-4.177040131618792,7.063572452230549,-180.02301482635374,14.486153205488517,13.253203386969226,14.486153205488517,11.735100719245661,11.735100719245661,25.214737239744878,21.064321462735958,16.384975651244638
1999-08-26,2019-09-09,-110.65200366714656,0.0,4.493245257155554,-4.7441332339515085,6.392177029284074,-179.2937424261032,13.84172925807059,12.351026866557202,13.84172925807059,11.018373369733325,11.018373369733325,24.176434023319704,20.274611119139863,16.295510104502586
1999-09-27,2019-10-08,-100.75299334562082,0.0,4.642634609430818,-4.327671295774049,8.554739086379382,-178.29541102312828,15.840700595428636,15.832985111794429,15.840700595428636,12.933077058381315,12.933077058381315,28.840510927914398,23.900783501091816,18.383965273172098
1999-10-26,2019-11-06,-91.70977092088029,0.0,4.929657762928752,-4.058516397227319,10.071860903566598,-176.40401001587148,17.52483836655605,16.74376119968679,17.52483836655605,13.639805649188208,13.639805649188208,29.624618504986433,25.864459638507142,26.743461793032886
1999-11-24,2019-12-06,-97.46142150265591,0.0,4.7199805012798635,-3.151986056000311,9.517864688528554,-174.45282964169363,17.083882377242343,15.369399179883114,17.083882377242343,13.337631446512788,13.337631446512788,27.217549954339226,23.937277160082093,26.27462683989501
1999-12-27,2020-01-08,-106.60272300468509,0.0,3.647707941809575,-3.0686762143172785,8.29389078751408,-173.77293118663982,15.888972727351458,13.512882393016401,15.888972727351458,12.419352776589232,12.419352776589232,24.297010742448943,21.273875600504866,21.827485786589662
2000-01-26,2020-02-07,-105.72517631975309,0.0,3.446319579507584,-3.3187993720540376,7.968420810595678,-173.50777679935536,15.708892745385228,13.76159029789159,15.708892745385228,12.549266749866117,12.549266749866117,23.879727322098088,21.655583109527754,22.511996691549907
2000-02-25,2020-03-10,-116.21576998604111,0.0,5.482690280564917,-1.2495582950133866,9.982819515479413,-171.9260341681994,14.326837112508262,15.710919233824505,14.326837112508262,13.795036809078898,13.795036809078898,25.311573312327695,21.59216863925728,6.847562078631242
2000-03-27,2020-04-08,-133.9955565306572,0.0,8.073446641869708,-2.1827789360040484,9.030393105147194,-171.1077608035927,14.546818523095695,15.151852103938435,14.546818523095695,12.992933138231688,12.992933138231688,24.097524249329094,13.826261715594867,-8.666326462181129
2000-04-26,2020-05-08,-126.44612287136869,0.0,8.361712581936853,-3.5399594956042613,7.72027839657019,-171.2924907435065,15.145758307650858,17.844913759987868,15.145758307650858,15.087467243481978,15.087467243481978,23.05693283189525,16.96687676035813,-4.861655699819334
2000-05-25,2020-06-09,-115.16055420443206,0.0,9.807533700096904,-7.022043715962933,4.235961190344195,-170.74814821792518,17.081179069211583,21.453403649285274,17.081179069211583,17.879194595340486,17.879194595340486,19.861890977410646,19.73163392295918,-0.8970492592186297
2000-06-26,2020-07-09,-121.196823923988,0.0,9.08545201852018,-5.719872753793265,5.340414163026441,-169.86825888873904,17.434753302696393,19.538775095382377,17.434753302696393,16.481766611646798,16.481766611646798,20.973161860504685,17.771154364671915,-3.3104249880278047
2000-07-26,2020-08-07,-123.57996941324333,0.0,9.313081543966817,-5.511008599259348,6.223812846164467,-169.64866890348372,17.90167725551184,19.51603643566502,17.90167725551184,16.907544126856244,16.907544126856244,22.18939411579468,18.014048578518516,-3.0537906895933276
2000-08-24,2020-09-08,-124.24506053260399,0.0,8.800435400397877,-5.9897405567665984,4.627934954102297,-168.4645772159521,16.960893042585745,18.780079642162217,16.960893042585745,17.515868227060416,17.515868227060416,20.46241070435828,16.85400430609496,-4.094601910749063
2000-09-25,2020-10-07,-116.65914545920586,0.0,9.009987690957733,-5.681539702604432,3.7760185100044197,-167.77860665835087,16.888017613858608,21.51644332910818,16.888017613858608,18.62104811251042,18.62104811251042,19.710243456956267,19.685180487241105,-0.6983129744897454
2000-10-24,2020-11-05,-112.1104077726609,0.0,8.970949530759942,-5.885030397074775,3.0282410907811474,-167.29530799352023,16.464032955483265,22.992344141814502,16.464032955483265,19.098213475841064,19.098213475841064,19.089815382780095,21.612386415170715,1.6412727201409183
